"PEILDATUM_LEERLINGEN";"PRIKDATUM";"INSTELLINGSCODE";"VESTIGINGSCODE";"INSTELLINGSNAAM_VESTIGING";"POSTCODE_VESTIGING";"PLAATSNAAM";"GEMEENTENUMMER";"GEMEENTENAAM";"PROVINCIE";"SOORT_PO";"DENOMINATIE_VESTIGING";"BEVOEGD_GEZAG_NUMMER";"VSO";"PRO";"VMBO_B";"VMBO_B_K";"VMBO_K";"VMBO_K_GT";"VMBO_GT";"VMBO_GT_HAVO";"HAVO";"HAVO_VWO";"VWO";"ADVIES_NIET_MOGELIJK"
"20241001";"20250904";"02RT";"00";"KC SBO Petrus Donders";"5421HB";"GEMERT";"1652";"Gemert-Bakel";"Noord-Brabant";"Sbo";"Rooms-Katholiek";"32580";"8";"7";"14";"<5";"9";"<5";"<5";"0";"<5";"0";"0";"0"
"20241001";"20250904";"02RU";"00";"SBO";"6591DM";"GENNEP";"0907";"Gennep";"Limburg";"Sbo";"Rooms-Katholiek";"37663";"8";"7";"9";"0";"<5";"<5";"0";"0";"0";"0";"0";"0"
"20241001";"20250904";"02SG";"00";"SBO De Toermalijn";"5702PW";"HELMOND";"0794";"Helmond";"Noord-Brabant";"Sbo";"Rooms-Katholiek";"30240";"9";"5";"7";"0";"0";"<5";"<5";"0";"0";"0";"0";"0"
"20241001";"20250904";"02SO";"00";"Don Boscoschool";"2162VW";"LISSE";"0553";"Lisse";"Zuid-Holland";"Sbo";"Rooms-Katholiek";"41008";"0";"7";"16";"<5";"<5";"0";"0";"0";"0";"0";"0";"0"
"20241001";"20250904";"02TL";"00";"De Dolfijn";"1422WX";"UITHOORN";"0451";"Uithoorn";"Noord-Holland";"Sbo";"Rooms-Katholiek";"41008";"<5";"14";"5";"<5";"<5";"<5";"<5";"<5";"0";"0";"0";"0"
"20241001";"20250904";"02WC";"00";"Nieuw Hessen";"7121MG";"AALTEN";"0197";"Aalten";"Gelderland";"Sbo";"Protestants-Christelijk";"41787";"<5";"7";"0";"0";"<5";"0";"0";"0";"<5";"0";"0";"0"
"20241001";"20250904";"02WR";"00";"SSBO Fiduciaschool";"9728CR";"GRONINGEN";"0014";"Groningen";"Groningen";"Sbo";"Protestants-Christelijk";"40851";"<5";"25";"9";"0";"<5";"0";"<5";"0";"0";"0";"0";"<5"
"20241001";"20250904";"02WU";"00";"Chr SSBO De Springplank";"3844DH";"HARDERWIJK";"0243";"Harderwijk";"Gelderland";"Sbo";"Protestants-Christelijk";"41671";"8";"22";"<5";"<5";"0";"0";"<5";"0";"0";"0";"0";"0"
"20241001";"20250904";"02WW";"00";"De Klimboom";"2134SB";"HOOFDDORP";"0394";"Haarlemmermeer";"Noord-Holland";"Sbo";"Algemeen bijzonder";"41008";"0";"<5";"<5";"<5";"<5";"0";"<5";"0";"0";"<5";"0";"0"
"20241001";"20250904";"02WY";"00";"SBO Prisma";"8264PB";"KAMPEN";"0166";"Kampen";"Overijssel";"Sbo";"Protestants-Christelijk";"86971";"<5";"<5";"<5";"<5";"0";"0";"0";"<5";"0";"0";"0";"0"
"20241001";"20250904";"02WZ";"00";"SBO Het Palet";"4791JL";"KLUNDERT";"1709";"Moerdijk";"Noord-Brabant";"Sbo";"Protestants-Christelijk";"41782";"<5";"7";"15";"<5";"<5";"0";"<5";"0";"0";"0";"0";"0"
"20241001";"20250904";"02XG";"00";"SSBO Mozaik";"5061TB";"OISTERWIJK";"0824";"Oisterwijk";"Noord-Brabant";"Sbo";"Rooms-Katholiek";"40941";"0";"<5";"9";"<5";"5";"<5";"0";"0";"0";"0";"0";"0"
"20241001";"20250904";"02YE";"00";"SSBO De Brug";"8019BR";"ZWOLLE";"0193";"Zwolle";"Overijssel";"Sbo";"Protestants-Christelijk";"40934";"0";"7";"13";"<5";"<5";"<5";"<5";"<5";"<5";"0";"0";"0"
"20241001";"20250904";"02ZF";"00";"obs De Vlindertuin";"4233HG";"AMEIDE";"1961";"Vijfheerenlanden";"Utrecht";"Bo";"Openbaar";"41638";"0";"0";"<5";"<5";"0";"<5";"<5";"<5";"<5";"<5";"<5";"0"
"20241001";"20250904";"02ZW";"00";"GBS 't Schrijvertje";"7322CL";"APELDOORN";"0200";"Apeldoorn";"Gelderland";"Bo";"Gereformeerd vrijgemaakt";"40945";"0";"0";"0";"<5";"<5";"<5";"<5";"6";"<5";"7";"7";"0"
"20241001";"20250904";"02ZY";"00";"De Wingerd";"4464JA";"GOES";"0664";"Goes";"Zeeland";"Bo";"Gereformeerd vrijgemaakt";"41646";"0";"0";"0";"<5";"0";"<5";"<5";"<5";"<5";"5";"10";"0"
"20241001";"20250904";"03AF";"00";"CSBO Bergkristal";"3037GM";"ROTTERDAM";"0599";"Rotterdam";"Zuid-Holland";"Sbo";"Protestants-Christelijk";"41071";"0";"7";"7";"<5";"0";"<5";"0";"0";"0";"0";"0";"<5"
"20241001";"20250904";"03AG";"00";"PC Basissch De Hoeksteen";"1991ET";"VELSERBROEK";"0453";"Velsen";"Noord-Holland";"Bo";"Protestants-Christelijk";"26158";"0";"0";"0";"0";"0";"<5";"<5";"<5";"6";"<5";"6";"0"
"20241001";"20250904";"03AH";"00";"Venlose Montessorischool";"5914SH";"VENLO";"0983";"Venlo";"Limburg";"Bo";"Algemeen bijzonder";"41167";"0";"0";"<5";"0";"0";"0";"7";"0";"<5";"0";"6";"0"
"20241001";"20250904";"03AI";"00";"De Kleine Prins";"7007BK";"DOETINCHEM";"0222";"Doetinchem";"Gelderland";"Bo";"Antroposofisch";"77456";"0";"0";"0";"<5";"0";"<5";"0";"<5";"0";"5";"<5";"0"
"20241001";"20250904";"03AN";"00";"Basisschool Azelo";"7495TW";"AMBT DELDEN";"1735";"Hof van Twente";"Overijssel";"Bo";"Openbaar";"41785";"0";"0";"0";"0";"<5";"<5";"<5";"<5";"<5";"<5";"<5";"0"
"20241001";"20250904";"03AP";"00";"Basisschool De Belhamel";"5551EG";"VALKENSWAARD";"0858";"Valkenswaard";"Noord-Brabant";"Bo";"Openbaar";"41662";"0";"0";"<5";"0";"0";"<5";"<5";"<5";"<5";"5";"<5";"0"
"20241001";"20250904";"03AZ";"00";"De Rank";"1817HJ";"ALKMAAR";"0361";"Alkmaar";"Noord-Holland";"Bo";"Gereformeerd vrijgemaakt";"41646";"0";"0";"0";"<5";"0";"0";"<5";"<5";"0";"<5";"<5";"0"
"20241001";"20250904";"03BA";"00";"Jan V Rijckenborghschool";"1222SX";"HILVERSUM";"0402";"Hilversum";"Noord-Holland";"Bo";"Algemeen bijzonder";"41493";"0";"0";"0";"0";"0";"<5";"0";"<5";"<5";"0";"<5";"0"
"20241001";"20250904";"03BI";"00";"SSBO Eliezer";"8043PD";"ZWOLLE";"0193";"Zwolle";"Overijssel";"Sbo";"Reformatorisch";"30117";"0";"<5";"10";"0";"<5";"0";"0";"0";"0";"0";"0";"0"
"20241001";"20250904";"03BR";"00";"Basisschool De Kring";"6191PD";"BEEK LB";"0888";"Beek";"Limburg";"Bo";"Openbaar";"83280";"0";"<5";"0";"0";"<5";"<5";"<5";"0";"<5";"0";"<5";"0"
"20241001";"20250904";"03BS";"00";"OBS Dr M L Kingschool";"7591XJ";"DENEKAMP";"1774";"Dinkelland";"Overijssel";"Bo";"Openbaar";"41565";"0";"0";"<5";"0";"0";"5";"<5";"9";"<5";"<5";"5";"0"
"20241001";"20250904";"03BT";"00";"OBS Prinses Irene";"7783BM";"GRAMSBERGEN";"0160";"Hardenberg";"Overijssel";"Bo";"Openbaar";"41630";"0";"0";"0";"0";"0";"0";"<5";"<5";"<5";"<5";"0";"0"
"20241001";"20250904";"03BV";"00";"De Trumakkers";"5591NG";"HEEZE";"1658";"Heeze-Leende";"Noord-Brabant";"Bo";"Openbaar";"41662";"0";"<5";"0";"<5";"<5";"<5";"5";"<5";"<5";"5";"5";"0"
"20241001";"20250904";"03BX";"00";"OBS De Hobbitstee";"3417WD";"MONTFOORT";"0335";"Montfoort";"Utrecht";"Bo";"Openbaar";"41401";"0";"<5";"0";"0";"0";"<5";"<5";"<5";"<5";"<5";"<5";"0"
"20241001";"20250904";"03BY";"00";"OBS De Wijzer";"6658ZZ";"BENEDEN-LEEUWEN";"0668";"West Maas en Waal";"Gelderland";"Bo";"Openbaar";"41340";"0";"0";"0";"<5";"<5";"<5";"<5";"12";"5";"7";"6";"0"
"20241001";"20250904";"03CG";"00";"De Fakkel";"2152KL";"NIEUW-VENNEP";"0394";"Haarlemmermeer";"Noord-Holland";"Sbo";"Algemeen bijzonder";"41008";"0";"<5";"6";"<5";"<5";"<5";"<5";"<5";"<5";"0";"0";"0"
"20241001";"20250904";"03CJ";"00";"Montessorischool";"4462EK";"GOES";"0664";"Goes";"Zeeland";"Bo";"Algemeen bijzonder";"77533";"0";"0";"0";"0";"0";"0";"<5";"<5";"<5";"<5";"<5";"0"
"20241001";"20250904";"03CL";"00";"Lubertischool";"1796AH";"DE KOOG";"0448";"Texel";"Noord-Holland";"Bo";"Algemeen bijzonder";"79874";"0";"0";"0";"0";"<5";"0";"<5";"<5";"<5";"<5";"<5";"0"
"20241001";"20250904";"03CO";"00";"GBS De Wegwijzer";"8331MZ";"STEENWIJK";"1708";"Steenwijkerland";"Overijssel";"Bo";"Gereformeerd vrijgemaakt";"41632";"0";"0";"0";"<5";"0";"<5";"<5";"0";"<5";"<5";"<5";"0"
"20241001";"20250904";"03CT";"00";"De Golfslag";"4357EN";"DOMBURG";"0717";"Veere";"Zeeland";"Bo";"Openbaar";"42610";"0";"0";"0";"0";"0";"<5";"<5";"0";"8";"0";"5";"<5"
"20241001";"20250904";"03CV";"00";"De Zwerm";"1744KJ";"SINT MAARTEN";"0441";"Schagen";"Noord-Holland";"Bo";"Openbaar";"41438";"0";"0";"0";"<5";"0";"<5";"0";"0";"0";"<5";"<5";"0"
"20241001";"20250904";"03DF";"00";"OBS Kromme Akkers";"9893PD";"GARNWERD";"1969";"Westerkwartier";"Groningen";"Bo";"Openbaar";"41261";"0";"<5";"0";"0";"<5";"<5";"<5";"<5";"0";"0";"<5";"0"
"20241001";"20250904";"03DG";"00";"OBS Klinkenborg";"9995PN";"KANTENS";"1966";"Het Hogeland";"Groningen";"Bo";"Openbaar";"41261";"0";"0";"0";"0";"0";"<5";"0";"<5";"0";"0";"<5";"0"
"20241001";"20250904";"03DH";"00";"OJBS De Omnibus";"5991PX";"BAARLO LB";"1894";"Peel en Maas";"Limburg";"Bo";"Openbaar";"41398";"0";"<5";"0";"0";"0";"<5";"0";"<5";"0";"10";"<5";"0"
"20241001";"20250904";"03DJ";"00";"Basisschool De Jutter";"8899BD";"VLIELAND";"0096";"Vlieland";"Friesland";"Bo";"Openbaar";"13603";"0";"<5";"0";"<5";"0";"<5";"0";"<5";"0";"<5";"<5";"0"
"20241001";"20250904";"03DK";"00";"obs De Dorpsschool";"7251BC";"VORDEN";"1876";"Bronckhorst";"Gelderland";"Bo";"Openbaar";"41371";"0";"0";"<5";"0";"<5";"0";"<5";"<5";"<5";"<5";"5";"0"
"20241001";"20250904";"03DV";"00";"OBS Prins Claus";"3461GH";"LINSCHOTEN";"0335";"Montfoort";"Utrecht";"Bo";"Openbaar";"41401";"0";"0";"0";"0";"<5";"<5";"<5";"<5";"0";"5";"7";"0"
"20241001";"20250904";"03DW";"00";"Obs Houwingaham";"9693BG";"BAD NIEUWESCHANS";"1895";"Oldambt";"Groningen";"Bo";"Openbaar";"41613";"0";"0";"0";"0";"<5";"<5";"<5";"0";"<5";"0";"<5";"0"
"20241001";"20250904";"03DX";"00";"Jan Prins";"3011GM";"ROTTERDAM";"0599";"Rotterdam";"Zuid-Holland";"Bo";"Openbaar";"41775";"0";"0";"0";"<5";"0";"5";"<5";"7";"<5";"8";"12";"0"
"20241001";"20250904";"03EE";"00";"De Wereldboom";"4561KZ";"HULST";"0677";"Hulst";"Zeeland";"Bo";"Openbaar";"40803";"0";"0";"<5";"<5";"<5";"<5";"<5";"<5";"<5";"<5";"<5";"0"
"20241001";"20250904";"03EH";"00";"De Wereldweide";"8091VK";"WEZEP";"0269";"Oldebroek";"Gelderland";"Bo";"Openbaar";"41345";"0";"<5";"0";"<5";"0";"<5";"0";"0";"0";"0";"0";"0"
"20241001";"20250904";"03EI";"00";"OBS De Noordster";"9988SC";"USQUERT";"1966";"Het Hogeland";"Groningen";"Bo";"Openbaar";"41261";"0";"0";"0";"0";"0";"<5";"<5";"<5";"0";"<5";"0";"0"
"20241001";"20250904";"03EJ";"00";"De Smeltkroes";"7854TW";"AALDEN";"0109";"Coevorden";"Drenthe";"Bo";"Openbaar";"41630";"0";"<5";"0";"<5";"0";"<5";"0";"0";"0";"0";"0";"0"
"20241001";"20250904";"03ES";"00";"SWS MeerWaarde";"2396XD";"KOUDEKERK AAN DEN RIJN";"0484";"Alphen aan den Rijn";"Zuid-Holland";"Bo";"Samenwerking Opb., PC";"28601";"0";"0";"<5";"<5";"<5";"6";"6";"5";"8";"6";"5";"0"
"20241001";"20250904";"03EU";"00";"basisschool Omnia";"2631PT";"NOOTDORP";"1926";"Pijnacker-Nootdorp";"Zuid-Holland";"Bo";"Openbaar";"41488";"0";"0";"0";"<5";"0";"<5";"<5";"8";"<5";"5";"7";"0"
"20241001";"20250904";"03EV";"00";"OBS De Klimop";"5541GH";"REUSEL";"1667";"Reusel-De Mierden";"Noord-Brabant";"Bo";"Openbaar";"41662";"<5";"0";"<5";"9";"0";"0";"5";"0";"6";"<5";"<5";"0"
"20241001";"20250904";"03FH";"00";"De Schutse";"3155BM";"MAASLAND";"1842";"Midden-Delfland";"Zuid-Holland";"Bo";"Openbaar";"41455";"0";"0";"0";"0";"0";"<5";"<5";"0";"<5";"<5";"<5";"0"
"20241001";"20250904";"03FJ";"00";"Openbare Bs De Sterrenboom";"2821SB";"STOLWIJK";"1931";"Krimpenerwaard";"Zuid-Holland";"Bo";"Openbaar";"41401";"0";"0";"<5";"<5";"0";"0";"0";"<5";"<5";"<5";"7";"0"
"20241001";"20250904";"03FS";"00";"Basisschool Hartenaas";"5361HT";"GRAVE";"1982";"Land van Cuijk";"Noord-Brabant";"Bo";"Openbaar";"41443";"0";"0";"0";"0";"<5";"<5";"<5";"5";"<5";"<5";"<5";"0"
"20241001";"20250904";"03FT";"00";"Openbare Basisschool De Borgh";"9801AM";"ZUIDHORN";"1969";"Westerkwartier";"Groningen";"Bo";"Openbaar";"41571";"0";"0";"0";"<5";"<5";"7";"<5";"9";"6";"8";"9";"0"
"20241001";"20250904";"03FU";"00";"Arembergschool";"8064CD";"ZWARTSLUIS";"1896";"Zwartewaterland";"Overijssel";"Bo";"Openbaar";"41816";"0";"<5";"0";"<5";"<5";"5";"<5";"<5";"<5";"<5";"0";"0"
"20241001";"20250904";"03GD";"00";"De Lelie";"3465KE";"DRIEBRUGGEN";"1901";"Bodegraven-Reeuwijk";"Zuid-Holland";"Bo";"Reformatorisch";"41534";"0";"0";"<5";"0";"<5";"0";"8";"0";"13";"0";"<5";"0"
"20241001";"20250904";"03GE";"00";"Prinses Margriet School";"3028HW";"ROTTERDAM";"0599";"Rotterdam";"Zuid-Holland";"Bo";"Protestants-Christelijk";"41071";"0";"<5";"8";"7";"<5";"<5";"7";"<5";"5";"<5";"<5";"0"
"20241001";"20250904";"03GJ";"00";"De Poeljeugd";"4472AT";"'S-HEER HENDRIKSKINDEREN";"0664";"Goes";"Zeeland";"Bo";"Protestants-Christelijk";"41582";"0";"<5";"0";"<5";"0";"0";"<5";"<5";"<5";"<5";"<5";"0"
"20241001";"20250904";"03GL";"00";"De Groene Wereld";"5363RA";"VELP NB";"1982";"Land van Cuijk";"Noord-Brabant";"Bo";"Protestants-Christelijk";"48348";"0";"0";"0";"0";"0";"0";"7";"<5";"0";"<5";"0";"0"
"20241001";"20250904";"03GP";"00";"Christelijke Basisschool Delph";"4631NM";"HOOGERHEIDE";"0873";"Woensdrecht";"Noord-Brabant";"Bo";"Protestants-Christelijk";"40517";"0";"0";"0";"<5";"<5";"<5";"<5";"<5";"0";"0";"0";"0"
"20241001";"20250904";"03GR";"00";"Het Mozaiek";"7913RE";"HOLLANDSCHEVELD";"0118";"Hoogeveen";"Drenthe";"Bo";"Protestants-Christelijk";"40655";"0";"0";"0";"<5";"5";"<5";"<5";"6";"0";"10";"<5";"0"
"20241001";"20250904";"03GR";"01";"Het Mozaiek";"7913TR";"HOLLANDSCHEVELD";"0118";"Hoogeveen";"Drenthe";"Bo";"Protestants-Christelijk";"40655";"0";"0";"0";"0";"<5";"0";"0";"<5";"<5";"<5";"0";"0"
"20241001";"20250904";"03GT";"00";"Chr Basissch De Foareker";"8734GL";"EASTEREIN";"1900";"Súdwest-Fryslân";"Friesland";"Bo";"Protestants-Christelijk";"42545";"0";"0";"0";"0";"0";"<5";"0";"0";"0";"<5";"<5";"0"
"20241001";"20250904";"03GW";"00";"KC de Loft";"6133WZ";"SITTARD";"1883";"Sittard-Geleen";"Limburg";"Bo";"Protestants-Christelijk";"83280";"0";"0";"0";"0";"0";"<5";"0";"0";"<5";"<5";"<5";"0"
"20241001";"20250904";"03HA";"00";"RK Basisschool Emmaus";"5384BV";"HEESCH";"1721";"Bernheze";"Noord-Brabant";"Bo";"Rooms-Katholiek";"41228";"0";"<5";"<5";"<5";"<5";"7";"9";"9";"9";"16";"13";"<5"
"20241001";"20250904";"03HB";"00";"Koelmanschool";"4461RH";"GOES";"0664";"Goes";"Zeeland";"Bo";"Reformatorisch";"42724";"0";"0";"0";"0";"0";"0";"8";"<5";"<5";"5";"<5";"0"
"20241001";"20250904";"03HC";"00";"Christelijke Basisschool";"5313AP";"NIEUWAAL";"0297";"Zaltbommel";"Gelderland";"Bo";"Protestants-Christelijk";"76715";"<5";"0";"<5";"0";"<5";"<5";"0";"0";"<5";"<5";"<5";"0"
"20241001";"20250904";"03HD";"00";"Basisschool De Lisbloem";"2163AJ";"LISSE";"0553";"Lisse";"Zuid-Holland";"Bo";"Protestants-Christelijk";"40967";"0";"0";"0";"<5";"0";"<5";"7";"5";"5";"5";"<5";"0"
"20241001";"20250904";"03HE";"00";"Basisschool De Akker";"2161HB";"LISSE";"0553";"Lisse";"Zuid-Holland";"Bo";"Reformatorisch";"22765";"0";"0";"<5";"0";"<5";"0";"7";"<5";"7";"<5";"7";"0"
"20241001";"20250904";"03HF";"00";"Bs De Draaiende Wieken";"6061EL";"POSTERHOLT";"1669";"Roerdalen";"Limburg";"Bo";"Rooms-Katholiek";"41506";"0";"<5";"0";"<5";"<5";"<5";"6";"6";"<5";"5";"<5";"0"
"20241001";"20250904";"03HG";"00";"Basisschool De Bongerd";"6031TZ";"NEDERWEERT";"0946";"Nederweert";"Limburg";"Bo";"Rooms-Katholiek";"50819";"0";"0";"0";"<5";"<5";"<5";"6";"<5";"<5";"<5";"<5";"0"
"20241001";"20250904";"03HH";"00";"De Parel";"2651CP";"BERKEL EN RODENRIJS";"1621";"Lansingerland";"Zuid-Holland";"Bo";"Gereformeerd vrijgemaakt";"41646";"0";"0";"<5";"0";"<5";"0";"<5";"<5";"0";"<5";"7";"0"
"20241001";"20250904";"03HI";"00";"Het Christal";"3135PS";"VLAARDINGEN";"0622";"Vlaardingen";"Zuid-Holland";"Bo";"Gereformeerd vrijgemaakt";"41646";"0";"0";"0";"<5";"0";"<5";"<5";"<5";"<5";"<5";"0";"0"
"20241001";"20250904";"03HK";"00";"Basissch Guido De Bres";"7731ZL";"OMMEN";"0175";"Ommen";"Overijssel";"Bo";"Gereformeerd vrijgemaakt";"41624";"0";"0";"0";"<5";"0";"<5";"<5";"<5";"<5";"8";"5";"0"
"20241001";"20250904";"03HL";"00";"BS De Zjwiek";"6088EH";"ROGGEL";"1640";"Leudal";"Limburg";"Bo";"Rooms-Katholiek";"23961";"0";"0";"<5";"0";"<5";"0";"<5";"8";"<5";"7";"6";"0"
"20241001";"20250904";"03HM";"00";"De Vuursteen";"7721BN";"DALFSEN";"0148";"Dalfsen";"Overijssel";"Bo";"Gereformeerd vrijgemaakt";"41632";"0";"0";"<5";"0";"<5";"6";"<5";"<5";"<5";"<5";"<5";"0"
"20241001";"20250904";"03HO";"00";"Klim-op - school met de Bijbel";"9991BN";"MIDDELSTUM";"1979";"Eemsdelta";"Groningen";"Bo";"Gereformeerd vrijgemaakt";"42607";"0";"<5";"<5";"<5";"0";"<5";"<5";"<5";"0";"0";"<5";"0"
"20241001";"20250904";"03HP";"00";"Rehoboth";"8281ZC";"GENEMUIDEN";"1896";"Zwartewaterland";"Overijssel";"Bo";"Reformatorisch";"24195";"0";"0";"0";"0";"0";"5";"<5";"6";"<5";"5";"<5";"0"
"20241001";"20250904";"03HQ";"00";"GBS de Levensboom";"7954GC";"ROUVEEN";"0180";"Staphorst";"Overijssel";"Bo";"Gereformeerd vrijgemaakt";"41632";"0";"0";"0";"0";"0";"0";"0";"<5";"<5";"<5";"0";"0"
"20241001";"20250904";"03HR";"00";"De Cirkel - sch. met de Bijbel";"9402AR";"ASSEN";"0106";"Assen";"Drenthe";"Bo";"Gereformeerd vrijgemaakt";"42607";"0";"<5";"0";"<5";"<5";"<5";"5";"5";"<5";"<5";"6";"0"
"20241001";"20250904";"03HS";"00";"Basisschool Oranje Nassau";"9288BA";"KOOTSTERTILLE";"0059";"Achtkarspelen";"Friesland";"Bo";"Gereformeerd vrijgemaakt";"42607";"0";"0";"0";"0";"<5";"<5";"<5";"<5";"<5";"<5";"<5";"0"
"20241001";"20250904";"03HT";"00";"de Bloeiwijzer";"1183JM";"AMSTELVEEN";"0362";"Amstelveen";"Noord-Holland";"Sbo";"Openbaar";"41580";"0";"10";"0";"<5";"<5";"<5";"5";"<5";"7";"<5";"0";"0"
"20241001";"20250904";"03HU";"00";"Rehobothschool";"3774DA";"KOOTWIJKERBROEK";"0203";"Barneveld";"Gelderland";"Bo";"Reformatorisch";"24481";"0";"<5";"<5";"9";"14";"<5";"14";"6";"18";"0";"10";"0"
"20241001";"20250904";"03HV";"00";"De Triangel Capelle";"2906VK";"CAPELLE AAN DEN IJSSEL";"0502";"Capelle aan den IJssel";"Zuid-Holland";"Bo";"Gereformeerd vrijgemaakt";"41646";"0";"0";"0";"<5";"0";"<5";"<5";"<5";"<5";"<5";"<5";"0"
"20241001";"20250904";"03HV";"01";"De Triangel (Het Mozaïek)";"2925BX";"KRIMPEN AAN DEN IJSSEL";"0542";"Krimpen aan den IJssel";"Zuid-Holland";"Bo";"Gereformeerd vrijgemaakt";"41646";"0";"0";"0";"0";"<5";"0";"9";"<5";"<5";"5";"5";"0"
"20241001";"20250904";"03HY";"00";"Chr Basissch Eben Haezer";"4043MA";"OPHEUSDEN";"1740";"Neder-Betuwe";"Gelderland";"Bo";"Reformatorisch";"24715";"0";"<5";"<5";"5";"9";"7";"8";"7";"10";"<5";"<5";"0"
"20241001";"20250904";"03HZ";"00";"Ds Derksenschool";"4119LX";"RAVENSWAAIJ";"0214";"Buren";"Gelderland";"Bo";"Protestants-Christelijk";"41424";"0";"0";"0";"<5";"0";"<5";"<5";"0";"0";"0";"<5";"0"
"20241001";"20250904";"03IA";"00";"Graaf Jan van Nassau Sch";"4386AK";"VLISSINGEN";"0718";"Vlissingen";"Zeeland";"Bo";"Reformatorisch";"42724";"0";"0";"0";"0";"<5";"0";"7";"0";"<5";"0";"5";"0"
"20241001";"20250904";"03IB";"00";"Chr Basisschool De Reinbôge";"8765LM";"TJERKWERD";"1900";"Súdwest-Fryslân";"Friesland";"Bo";"Protestants-Christelijk";"42545";"0";"0";"0";"<5";"0";"0";"<5";"<5";"0";"<5";"<5";"0"
"20241001";"20250904";"03IC";"00";"IKC Magenta";"7491AK";"DELDEN";"1735";"Hof van Twente";"Overijssel";"Bo";"Algemeen bijzonder";"27910";"0";"0";"<5";"<5";"<5";"<5";"<5";"5";"<5";"5";"<5";"0"
"20241001";"20250904";"03IH";"00";"Kath Bs Montessorischool";"1401CS";"BUSSUM";"1942";"Gooise Meren";"Noord-Holland";"Bo";"Rooms-Katholiek";"25664";"0";"0";"0";"0";"0";"0";"5";"7";"5";"8";"17";"0"
"20241001";"20250904";"03IK";"00";"Basisschool Eben Haezer";"4691JZ";"THOLEN";"0716";"Tholen";"Zeeland";"Bo";"Reformatorisch";"25833";"0";"0";"<5";"7";"<5";"<5";"12";"<5";"12";"0";"5";"0"
"20241001";"20250904";"03IV";"00";"Basisschool St Jozef";"5931CZ";"TEGELEN";"0983";"Venlo";"Limburg";"Bo";"Rooms-Katholiek";"75597";"0";"0";"<5";"6";"5";"0";"7";"<5";"11";"0";"<5";"0"
"20241001";"20250904";"03IW";"00";"Chr Basissch Het Kompas";"4401HZ";"YERSEKE";"0703";"Reimerswaal";"Zeeland";"Bo";"Protestants-Christelijk";"41582";"0";"0";"<5";"0";"<5";"<5";"6";"<5";"7";"<5";"<5";"0"
"20241001";"20250904";"03IX";"00";"Basisschool Valkenheuvel";"3972XL";"DRIEBERGEN-RIJSENBURG";"1581";"Utrechtse Heuvelrug";"Utrecht";"Bo";"Rooms-Katholiek";"69447";"0";"0";"0";"<5";"<5";"0";"<5";"<5";"0";"0";"<5";"0"
"20241001";"20250904";"03IY";"00";"Basisschool Jf Kennedy";"6216ED";"MAASTRICHT";"0935";"Maastricht";"Limburg";"Bo";"Rooms-Katholiek";"41373";"0";"0";"<5";"<5";"8";"8";"10";"11";"<5";"11";"12";"0"
"20241001";"20250904";"03IZ";"00";"Basisschool St Vitus";"5855AD";"WELL LB";"0893";"Bergen (L.)";"Limburg";"Bo";"Rooms-Katholiek";"37663";"0";"0";"0";"<5";"<5";"5";"0";"5";"<5";"<5";"<5";"0"
"20241001";"20250904";"03JB";"00";"Kindcentrum Platijn";"5684KE";"BEST";"0753";"Best";"Noord-Brabant";"Bo";"Algemeen bijzonder";"26977";"0";"0";"0";"<5";"0";"<5";"0";"5";"<5";"<5";"<5";"0"
"20241001";"20250904";"03JC";"00";"Kbs John F Kennedy";"4826KA";"BREDA";"0758";"Breda";"Noord-Brabant";"Bo";"Rooms-Katholiek";"41407";"0";"0";"0";"<5";"0";"8";"5";"7";"<5";"5";"<5";"0"
"20241001";"20250904";"03JD";"00";"CKC Gulden Bodem";"6814CJ";"ARNHEM";"0202";"Arnhem";"Gelderland";"Bo";"Gereformeerd vrijgemaakt";"40945";"0";"0";"0";"0";"0";"0";"<5";"<5";"<5";"<5";"12";"0"
"20241001";"20250904";"03JE";"00";"Basisschool De Ark";"4131AR";"VIANEN UT";"1961";"Vijfheerenlanden";"Utrecht";"Bo";"Protestants-Christelijk";"41528";"0";"0";"0";"<5";"0";"<5";"<5";"<5";"<5";"<5";"<5";"0"
"20241001";"20250904";"03JH";"00";"Kindcentrum Het IJzeren Kind";"5246GB";"ROSMALEN";"0796";"'s-Hertogenbosch";"Noord-Brabant";"Bo";"Rooms-Katholiek";"74049";"<5";"<5";"<5";"<5";"7";"5";"17";"<5";"16";"8";"8";"0"
"20241001";"20250904";"03JI";"00";"Rk Basisschool G Majella";"8171KC";"VAASSEN";"0232";"Epe";"Gelderland";"Bo";"Rooms-Katholiek";"42818";"0";"0";"<5";"<5";"<5";"0";"<5";"<5";"5";"<5";"<5";"0"
"20241001";"20250904";"03JL";"00";"Basisschool Titus Brandsma";"6441JJ";"BRUNSSUM";"0899";"Brunssum";"Limburg";"Bo";"Rooms-Katholiek";"41516";"0";"0";"0";"<5";"<5";"0";"6";"<5";"<5";"0";"<5";"0"
"20241001";"20250904";"03JP";"00";"Basisschool Talente";"4751CN";"OUD GASTEL";"1655";"Halderberge";"Noord-Brabant";"Bo";"Rooms-Katholiek";"31017";"0";"0";"<5";"<5";"0";"6";"<5";"9";"<5";"13";"8";"0"
