"PEILDATUM_LEERLINGEN";"PRIKDATUM_ADVIEZEN";"INSTELLINGSCODE";"VESTIGINGSCODE";"INSTELLINGSNAAM_VESTIGING";"POSTCODE_VESTIGING";"PLAATSNAAM";"GEMEENTENUMMER";"GEMEENTENAAM";"PROVINCIE";"SOORT_PO";"DENOMINATIE_VESTIGING";"BEVOEGD_GEZAG_NUMMER";"VSO";"PRO";"VMBO_B";"VMBO_B_K";"VMBO_K";"VMBO_K_GT";"VMBO_GT";"VMBO_GT_HAVO";"HAVO";"HAVO_VWO";"VWO";"ADVIES_NIET_MOGELIJK"
"20221001";"20230501";"16IK";"00";"Kindcentrum Westwijs";"1435LJ";"RIJSENHOUT";"394";"Haarlemmermeer";"Noord-Holland";"Bo";"Openbaar";"13622";"0";"0";"<5";"<5";"6";"<5";"9";"<5";"8";"<5";"<5";"0"
"20221001";"20230501";"16IL";"00";"Jozefschool";"3151BT";"HOEK VAN HOLLAND";"599";"Rotterdam";"Zuid-Holland";"Bo";"Rooms-Katholiek";"24597";"0";"0";"<5";"6";"<5";"0";"7";"<5";"<5";"<5";"<5";"0"
"20221001";"20230501";"16IP";"00";"IKC Tuindorp";"1033BW";"AMSTERDAM";"363";"Amsterdam";"Noord-Holland";"Bo";"Rooms-Katholiek";"41023";"0";"<5";"11";"5";"9";"0";"<5";"<5";"7";"<5";"5";"0"
"20221001";"20230501";"16IR";"00";"Bs De Hofvijver";"2724CA";"ZOETERMEER";"637";"Zoetermeer";"Zuid-Holland";"Bo";"Protestants-Christelijk";"40377";"0";"0";"0";"<5";"5";"<5";"5";"<5";"<5";"<5";"<5";"0"
"20221001";"20230501";"16IV";"00";"De Meander";"8226TA";"LELYSTAD";"995";"Lelystad";"Flevoland";"Bo";"Openbaar";"42552";"0";"0";"5";"<5";"<5";"6";"5";"7";"6";"6";"11";"<5"
"20221001";"20230501";"16JB";"00";"OBS De Zuidwester";"2014EB";"HAARLEM";"392";"Haarlem";"Noord-Holland";"Bo";"Openbaar";"41853";"0";"0";"<5";"0";"<5";"0";"12";"7";"13";"5";"14";"0"
"20221001";"20230501";"16JC";"00";"De Klimop";"3035LL";"ROTTERDAM";"599";"Rotterdam";"Zuid-Holland";"Bo";"Openbaar";"41775";"0";"0";"<5";"0";"<5";"0";"0";"<5";"<5";"<5";"<5";"<5"
"20221001";"20230501";"16JI";"00";"It Ambyld";"9201CP";"DRACHTEN";"90";"Smallingerland";"Friesland";"Bo";"Protestants-Christelijk";"40342";"0";"<5";"<5";"0";"<5";"5";"<5";"<5";"6";"<5";"<5";"0"
"20221001";"20230501";"16JP";"00";"Basissch Jules Verne";"3551XH";"UTRECHT";"344";"Utrecht";"Utrecht";"Bo";"Openbaar";"41400";"0";"<5";"0";"<5";"0";"0";"<5";"<5";"<5";"0";"<5";"0"
"20221001";"20230501";"16JV";"00";"RK Basissch 't Baeken";"1825HC";"ALKMAAR";"361";"Alkmaar";"Noord-Holland";"Bo";"Rooms-Katholiek";"60997";"0";"0";"<5";"<5";"<5";"<5";"10";"6";"<5";"6";"<5";"0"
"20221001";"20230501";"16JW";"00";"Prinses Margrietschool";"2726KE";"ZOETERMEER";"637";"Zoetermeer";"Zuid-Holland";"Bo";"Protestants-Christelijk";"40377";"0";"0";"<5";"<5";"<5";"<5";"<5";"<5";"8";"<5";"<5";"0"
"20221001";"20230501";"16JY";"00";"IKC Wiarda";"9084BB";"GOUTUM";"80";"Leeuwarden";"Friesland";"Bo";"Openbaar";"41850";"0";"0";"<5";"0";"<5";"0";"5";"0";"19";"<5";"11";"0"
"20221001";"20230501";"16KA";"00";"De Grundel";"8243CA";"LELYSTAD";"995";"Lelystad";"Flevoland";"Bo";"Openbaar";"42552";"0";"0";"5";"<5";"<5";"0";"5";"5";"<5";"6";"<5";"0"
"20221001";"20230501";"16KB";"00";"IKC De Springplank";"2724TT";"ZOETERMEER";"637";"Zoetermeer";"Zuid-Holland";"Bo";"Openbaar";"41390";"0";"0";"0";"0";"<5";"5";"9";"9";"14";"10";"12";"0"
"20221001";"20230501";"16KE";"00";"obs De Werkschuit";"8032TK";"ZWOLLE";"193";"Zwolle";"Overijssel";"Bo";"Openbaar";"42623";"0";"0";"<5";"<5";"0";"7";"<5";"9";"<5";"8";"7";"0"
"20221001";"20230501";"16KG";"00";"OBS M L King";"2032KA";"HAARLEM";"392";"Haarlem";"Noord-Holland";"Bo";"Openbaar";"41853";"0";"0";"0";"0";"<5";"<5";"5";"7";"<5";"<5";"<5";"0"
"20221001";"20230501";"16KH";"00";"SSBO Dr M vd Hoeve";"3814WT";"AMERSFOORT";"307";"Amersfoort";"Utrecht";"Sbo";"Openbaar";"41514";"0";"21";"7";"<5";"0";"0";"0";"0";"0";"0";"0";"0"
"20221001";"20230501";"16KJ";"00";"OBS De Vlieger";"1826GP";"ALKMAAR";"361";"Alkmaar";"Noord-Holland";"Bo";"Openbaar";"42514";"0";"<5";"<5";"<5";"<5";"<5";"<5";"8";"6";"<5";"5";"0"
"20221001";"20230501";"16KK";"00";"BS De Polderhof";"1354GR";"ALMERE";"34";"Almere";"Flevoland";"Bo";"Openbaar";"41676";"0";"<5";"<5";"6";"6";"0";"6";"<5";"<5";"<5";"<5";"0"
"20221001";"20230501";"16KL";"00";"De Zonnewyzer";"1622HC";"HOORN NH";"405";"Hoorn";"Noord-Holland";"Bo";"Openbaar";"41772";"0";"0";"<5";"6";"6";"0";"<5";"<5";"<5";"5";"<5";"0"
"20221001";"20230501";"16KR";"00";"De Zwanebloem";"2136AK";"ZWAANSHOEK";"394";"Haarlemmermeer";"Noord-Holland";"Bo";"Openbaar";"13622";"0";"0";"<5";"0";"0";"<5";"6";"0";"<5";"<5";"10";"0"
"20221001";"20230501";"16KS";"00";"Don Bosco school";"3161XB";"RHOON";"613";"Albrandswaard";"Zuid-Holland";"Bo";"Rooms-Katholiek";"24597";"0";"0";"<5";"<5";"<5";"<5";"5";"<5";"8";"<5";"10";"0"
"20221001";"20230501";"16KS";"01";"Don Bosco school";"3192BC";"HOOGVLIET ROTTERDAM";"599";"Rotterdam";"Zuid-Holland";"Bo";"Rooms-Katholiek";"24597";"0";"<5";"<5";"<5";"<5";"0";"<5";"0";"0";"<5";"<5";"0"
"20221001";"20230501";"16KW";"00";"RK Basissch De Burijn";"1825DP";"ALKMAAR";"361";"Alkmaar";"Noord-Holland";"Bo";"Rooms-Katholiek";"60997";"0";"0";"<5";"0";"5";"<5";"10";"<5";"<5";"5";"6";"0"
"20221001";"20230501";"16KZ";"00";"Prof Wassenberghsch";"9081AR";"LEKKUM";"80";"Leeuwarden";"Friesland";"Bo";"Openbaar";"41850";"0";"0";"0";"0";"<5";"0";"7";"<5";"<5";"<5";"5";"0"
"20221001";"20230501";"16LE";"00";"obs De Wieden";"8033CS";"ZWOLLE";"193";"Zwolle";"Overijssel";"Bo";"Openbaar";"42623";"0";"0";"<5";"<5";"<5";"0";"<5";"<5";"0";"<5";"0";"0"
"20221001";"20230501";"16LF";"00";"Camelot";"2033CE";"HAARLEM";"392";"Haarlem";"Noord-Holland";"Bo";"Openbaar";"41853";"0";"<5";"<5";"0";"<5";"<5";"<5";"<5";"5";"<5";"5";"0"
"20221001";"20230501";"16LI";"00";"De Sterrenwachter";"1825DP";"ALKMAAR";"361";"Alkmaar";"Noord-Holland";"Bo";"Openbaar";"42514";"0";"<5";"0";"<5";"0";"<5";"0";"<5";"0";"<5";"<5";"0"
"20221001";"20230501";"16LQ";"00";"Basissch St Franciscus";"2032TH";"HAARLEM";"392";"Haarlem";"Noord-Holland";"Bo";"Rooms-Katholiek";"85255";"0";"<5";"<5";"0";"5";"<5";"<5";"<5";"8";"<5";"<5";"0"
"20221001";"20230501";"16LV";"00";"OBS De Zwaan";"1161JL";"ZWANENBURG";"394";"Haarlemmermeer";"Noord-Holland";"Bo";"Openbaar";"13622";"0";"0";"<5";"0";"7";"<5";"<5";"5";"6";"8";"7";"0"
"20221001";"20230501";"16LX";"00";"Kindcentrum Catharina";"1079JN";"AMSTERDAM";"363";"Amsterdam";"Noord-Holland";"Bo";"Rooms-Katholiek";"41023";"0";"<5";"0";"<5";"<5";"<5";"0";"<5";"0";"<5";"<5";"<5"
"20221001";"20230501";"16MA";"00";"OBS Angelslo";"7824HK";"EMMEN";"114";"Emmen";"Drenthe";"Bo";"Openbaar";"42830";"0";"0";"8";"<5";"<5";"<5";"8";"6";"8";"<5";"<5";"0"
"20221001";"20230501";"16MB";"00";"IKC Het Palet";"8932BR";"LEEUWARDEN";"80";"Leeuwarden";"Friesland";"Bo";"Openbaar";"41850";"0";"0";"<5";"0";"6";"0";"<5";"0";"<5";"0";"<5";"0"
"20221001";"20230501";"16MC";"00";"ODKC het Parelhof";"1445HC";"PURMEREND";"439";"Purmerend";"Noord-Holland";"Bo";"Openbaar";"41434";"0";"5";"10";"0";"10";"0";"6";"0";"5";"6";"<5";"0"
"20221001";"20230501";"16MD";"00";"De Driemaster";"8225AG";"LELYSTAD";"995";"Lelystad";"Flevoland";"Bo";"Openbaar";"42552";"0";"<5";"5";"<5";"6";"5";"<5";"7";"<5";"6";"<5";"0"
"20221001";"20230501";"16MI";"00";"obs De Markesteen";"8016AX";"ZWOLLE";"193";"Zwolle";"Overijssel";"Bo";"Openbaar";"42623";"0";"<5";"<5";"0";"<5";"0";"5";"0";"<5";"<5";"<5";"0"
"20221001";"20230501";"16ML";"00";"BS Klaverweide";"1357CM";"ALMERE";"34";"Almere";"Flevoland";"Bo";"Openbaar";"41676";"0";"0";"<5";"<5";"<5";"5";"<5";"6";"0";"<5";"6";"0"
"20221001";"20230501";"16MO";"00";"RK Basissch Mgr Huibers";"2034EM";"HAARLEM";"392";"Haarlem";"Noord-Holland";"Bo";"Rooms-Katholiek";"85255";"0";"0";"<5";"0";"<5";"<5";"<5";"<5";"5";"<5";"<5";"0"
"20221001";"20230501";"16MX";"00";"RK BS Het Kompas";"1826CG";"ALKMAAR";"361";"Alkmaar";"Noord-Holland";"Bo";"Rooms-Katholiek";"60997";"0";"0";"0";"<5";"<5";"<5";"8";"6";"6";"<5";"5";"0"
"20221001";"20230501";"16NB";"00";"De Tjotter";"8245ER";"LELYSTAD";"995";"Lelystad";"Flevoland";"Bo";"Openbaar";"42552";"0";"0";"0";"<5";"5";"15";"<5";"6";"10";"19";"20";"0"
"20221001";"20230501";"16NC";"00";"Obs Molenbeek";"7548AH";"ENSCHEDE";"153";"Enschede";"Overijssel";"Bo";"Openbaar";"41565";"0";"<5";"5";"0";"8";"<5";"<5";"<5";"10";"0";"0";"0"
"20221001";"20230501";"16ND";"00";"IKC De Baanbreker";"2728AG";"ZOETERMEER";"637";"Zoetermeer";"Zuid-Holland";"Bo";"Openbaar";"41390";"0";"0";"5";"<5";"<5";"<5";"7";"8";"12";"8";"7";"0"
"20221001";"20230501";"16NG";"00";"OBS De Globe";"2035CT";"HAARLEM";"392";"Haarlem";"Noord-Holland";"Bo";"Openbaar";"41853";"0";"0";"<5";"11";"6";"<5";"7";"10";"10";"7";"<5";"0"
"20221001";"20230501";"16NG";"01";"De Piramide";"2034BC";"HAARLEM";"392";"Haarlem";"Noord-Holland";"Bo";"Openbaar";"41853";"0";"<5";"<5";"0";"<5";"6";"5";"<5";"<5";"0";"0";"0"
"20221001";"20230501";"16NM";"00";"OBS Overvecht";"3564XZ";"UTRECHT";"344";"Utrecht";"Utrecht";"Bo";"Openbaar";"41400";"0";"<5";"6";"<5";"13";"<5";"24";"5";"11";"<5";"13";"0"
"20221001";"20230501";"16NN";"00";"BS De Bosrank";"2134SB";"HOOFDDORP";"394";"Haarlemmermeer";"Noord-Holland";"Bo";"Openbaar";"13622";"0";"0";"<5";"0";"0";"<5";"<5";"<5";"0";"<5";"0";"0"
"20221001";"20230501";"16NR";"00";"De Kubus";"7823PS";"EMMEN";"114";"Emmen";"Drenthe";"Bo";"Openbaar";"42830";"0";"0";"7";"0";"12";"<5";"13";"0";"11";"0";"<5";"<5"
"20221001";"20230501";"16NS";"00";"Kindcentrum Eestroom";"8923BW";"LEEUWARDEN";"80";"Leeuwarden";"Friesland";"Bo";"Openbaar";"41850";"0";"<5";"7";"0";"9";"0";"10";"<5";"<5";"<5";"<5";"<5"
"20221001";"20230501";"16NU";"00";"De Finnjol";"8243GR";"LELYSTAD";"995";"Lelystad";"Flevoland";"Bo";"Openbaar";"42552";"0";"<5";"<5";"9";"0";"8";"0";"6";"<5";"0";"0";"0"
"20221001";"20230501";"16NV";"00";"OPB De Bothoven";"7511ZG";"ENSCHEDE";"153";"Enschede";"Overijssel";"Bo";"Openbaar";"41565";"0";"<5";"<5";"<5";"<5";"<5";"<5";"<5";"<5";"<5";"<5";"0"
"20221001";"20230501";"16NZ";"00";"SBO Het Pluspunt";"3261AK";"OUD-BEIJERLAND";"1963";"Hoeksche Waard";"Zuid-Holland";"Sbo";"Openbaar";"41444";"6";"<5";"<5";"0";"<5";"0";"5";"0";"<5";"<5";"7";"0"
"20221001";"20230501";"16OC";"00";"OBS De Flierefluiter";"1352GW";"ALMERE";"34";"Almere";"Flevoland";"Bo";"Openbaar";"41676";"0";"0";"<5";"0";"5";"0";"7";"<5";"11";"<5";"20";"0"
"20221001";"20230501";"16OH";"00";"SSBO De Windroos";"3902XX";"VEENENDAAL";"345";"Veenendaal";"Utrecht";"Sbo";"Protestants-Christelijk";"41154";"<5";"7";"<5";"7";"<5";"0";"<5";"0";"0";"0";"0";"0"
"20221001";"20230501";"16OU";"00";"Het Springtij";"4335XG";"MIDDELBURG";"687";"Middelburg";"Zeeland";"Sbo";"Algemeen bijzonder";"40876";"0";"21";"<5";"<5";"0";"0";"<5";"0";"<5";"0";"0";"0"
"20221001";"20230501";"16OY";"00";"SBO De Wissel";"5461GS";"VEGHEL";"1948";"Meierijstad";"Noord-Brabant";"Sbo";"Openbaar";"82292";"8";"17";"16";"0";"<5";"0";"0";"0";"0";"0";"0";"0"
"20221001";"20230501";"16PD";"00";"Talentencampus Venlo SBO";"5913GB";"VENLO";"983";"Venlo";"Limburg";"Sbo";"Rooms-Katholiek";"41018";"6";"12";"0";"0";"<5";"0";"0";"0";"0";"0";"0";"0"
"20221001";"20230501";"16QI";"00";"Belle van Zuylen";"3555GS";"UTRECHT";"344";"Utrecht";"Utrecht";"Sbo";"Protestants-Christelijk";"62662";"<5";"5";"11";"0";"<5";"0";"0";"0";"0";"0";"0";"0"
"20221001";"20230501";"16RC";"00";"SSBO Het Mozaiek";"2582EC";"'S-GRAVENHAGE";"518";"'s-Gravenhage";"Zuid-Holland";"Sbo";"Protestants-Christelijk";"70176";"0";"<5";"11";"<5";"<5";"<5";"0";"0";"0";"0";"0";"0"
"20221001";"20230501";"16SM";"00";"SBO Laurens-Cupertino";"3074BC";"ROTTERDAM";"599";"Rotterdam";"Zuid-Holland";"Sbo";"Rooms-Katholiek";"24597";"<5";"12";"12";"0";"<5";"0";"<5";"0";"0";"0";"0";"0"
"20221001";"20230501";"16TH";"00";"SBO De Klimboom";"8303ZR";"EMMELOORD";"171";"Noordoostpolder";"Flevoland";"Sbo";"Protestants-Christelijk";"40662";"<5";"8";"<5";"0";"<5";"0";"<5";"<5";"0";"0";"0";"0"
"20221001";"20230501";"16UB";"00";"OBS De Vosseburcht";"8913HK";"LEEUWARDEN";"80";"Leeuwarden";"Friesland";"Bo";"Openbaar";"41850";"0";"<5";"<5";"0";"<5";"<5";"7";"<5";"<5";"<5";"<5";"0"
"20221001";"20230501";"16UC";"00";"OBS Noorderlicht";"1445NM";"PURMEREND";"439";"Purmerend";"Noord-Holland";"Bo";"Openbaar";"41434";"<5";"0";"<5";"0";"<5";"0";"<5";"<5";"<5";"<5";"<5";"0"
"20221001";"20230501";"16UD";"00";"De Triangel";"8245ER";"LELYSTAD";"995";"Lelystad";"Flevoland";"Bo";"Openbaar";"42552";"0";"<5";"<5";"0";"5";"<5";"<5";"<5";"<5";"<5";"<5";"0"
"20221001";"20230501";"16UE";"00";"OBS De Spinner";"7545TP";"ENSCHEDE";"153";"Enschede";"Overijssel";"Bo";"Openbaar";"41565";"0";"<5";"<5";"0";"0";"<5";"5";"<5";"<5";"<5";"0";"0"
"20221001";"20230501";"16UG";"00";"De Pendinghe";"9741EW";"GRONINGEN";"14";"Groningen";"Groningen";"Bo";"Openbaar";"42510";"0";"<5";"12";"<5";"<5";"<5";"<5";"<5";"0";"0";"<5";"0"
"20221001";"20230501";"16UJ";"00";"Obs Zandloper";"1831CC";"KOEDIJK";"361";"Alkmaar";"Noord-Holland";"Bo";"Openbaar";"42514";"0";"0";"0";"<5";"<5";"<5";"<5";"6";"5";"7";"<5";"0"
"20221001";"20230501";"16UK";"00";"Aquamarijn";"1359HM";"ALMERE";"34";"Almere";"Flevoland";"Bo";"Openbaar";"41676";"0";"0";"5";"0";"<5";"<5";"5";"<5";"<5";"<5";"5";"0"
"20221001";"20230501";"16UM";"00";"BS Tijl Uilenspiegel";"5751JB";"DEURNE";"762";"Deurne";"Noord-Brabant";"Bo";"Rooms-Katholiek";"41223";"0";"0";"0";"0";"<5";"<5";"<5";"0";"<5";"0";"<5";"0"
"20221001";"20230501";"16UN";"00";"IKC de Geluksvogel";"6222BE";"MAASTRICHT";"935";"Maastricht";"Limburg";"Bo";"Rooms-Katholiek";"41373";"0";"0";"<5";"<5";"<5";"<5";"<5";"<5";"<5";"<5";"8";"0"
"20221001";"20230501";"16UO";"00";"KBS De Catharijnepoort";"3532VM";"UTRECHT";"344";"Utrecht";"Utrecht";"Bo";"Rooms-Katholiek";"77195";"0";"0";"<5";"0";"<5";"0";"<5";"0";"11";"0";"11";"0"
"20221001";"20230501";"16UP";"00";"Basisschool De Bogaard";"5371BB";"RAVENSTEIN";"828";"Oss";"Noord-Brabant";"Bo";"Rooms-Katholiek";"48348";"0";"0";"0";"0";"<5";"<5";"0";"5";"<5";"5";"6";"0"
"20221001";"20230501";"16UQ";"00";"Basisschool Op Dreef";"4527CJ";"AARDENBURG";"1714";"Sluis";"Zeeland";"Bo";"Rooms-Katholiek";"40803";"0";"0";"<5";"<5";"0";"0";"5";"<5";"<5";"<5";"<5";"0"
"20221001";"20230501";"16US";"00";"BS De Klaver";"9921RT";"STEDUM";"1979";"Eemsdelta";"Groningen";"Bo";"Protestants-Christelijk";"41558";"0";"0";"0";"<5";"<5";"<5";"0";"0";"<5";"<5";"0";"0"
"20221001";"20230501";"16UU";"00";"Brede School D n Bogerd";"5753GN";"DEURNE";"762";"Deurne";"Noord-Brabant";"Bo";"Rooms-Katholiek";"41223";"0";"0";"<5";"0";"6";"9";"5";"5";"14";"<5";"6";"0"
"20221001";"20230501";"16UV";"00";"RK Basissch Langeberg";"6445CW";"BRUNSSUM";"899";"Brunssum";"Limburg";"Bo";"Rooms-Katholiek";"41516";"0";"<5";"<5";"<5";"0";"<5";"5";"6";"7";"<5";"<5";"0"
"20221001";"20230501";"16UW";"00";"Pnielschool";"3075LN";"ROTTERDAM";"599";"Rotterdam";"Zuid-Holland";"Bo";"Protestants-Christelijk";"47595";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"20221001";"20230501";"16UZ";"00";"Sint Maarten Basissch";"8701EW";"BOLSWARD";"1900";"SÂ·dwest-FryslÃn";"Friesland";"Bo";"Rooms-Katholiek";"41000";"0";"<5";"<5";"<5";"<5";"10";"10";"7";"11";"6";"14";"0"
"20221001";"20230501";"16VH";"00";"Gooilandschool";"1405JB";"BUSSUM";"1942";"Gooise Meren";"Noord-Holland";"Bo";"Algemeen bijzonder";"34230";"0";"0";"0";"0";"0";"<5";"<5";"5";"8";"7";"30";"0"
"20221001";"20230501";"16VR";"00";"Willibrordus";"5087BN";"DIESSEN";"798";"Hilvarenbeek";"Noord-Brabant";"Bo";"Rooms-Katholiek";"40941";"0";"<5";"<5";"0";"<5";"0";"7";"0";"11";"0";"<5";"0"
"20221001";"20230501";"16VT";"00";"Sprankel";"8152BM";"LEMELERVELD";"148";"Dalfsen";"Overijssel";"Bo";"Rooms-Katholiek";"40888";"0";"<5";"0";"0";"8";"0";"<5";"0";"5";"0";"<5";"<5"
"20221001";"20230501";"16VU";"00";"BS Anne Frank";"6229AV";"MAASTRICHT";"935";"Maastricht";"Limburg";"Bo";"Rooms-Katholiek";"41373";"0";"0";"0";"<5";"<5";"<5";"<5";"<5";"<5";"<5";"<5";"0"
"20221001";"20230501";"16VV";"00";"St Jozef School";"3791AR";"ACHTERVELD";"327";"Leusden";"Utrecht";"Bo";"Rooms-Katholiek";"65768";"0";"<5";"<5";"0";"<5";"0";"6";"<5";"8";"0";"<5";"<5"
"20221001";"20230501";"16WB";"00";"Basisschool Reuzepas";"6164CK";"GELEEN";"1883";"Sittard-Geleen";"Limburg";"Bo";"Rooms-Katholiek";"40987";"0";"0";"0";"<5";"0";"6";"0";"<5";"<5";"10";"<5";"0"
"20221001";"20230501";"16WG";"00";"Oranje Nassauschool";"3315AT";"DORDRECHT";"505";"Dordrecht";"Zuid-Holland";"Bo";"Protestants-Christelijk";"83864";"0";"0";"<5";"<5";"<5";"<5";"<5";"<5";"5";"<5";"5";"0"
"20221001";"20230501";"16WH";"00";"Kindcentrum Vroondaal";"2553EG";"'S-GRAVENHAGE";"518";"'s-Gravenhage";"Zuid-Holland";"Bo";"Protestants-Christelijk";"70176";"0";"0";"0";"<5";"<5";"<5";"<5";"8";"7";"7";"9";"0"
"20221001";"20230501";"16WI";"00";"PCBS De Parel";"8084XE";"'T HARDE";"230";"Elburg";"Gelderland";"Bo";"Protestants-Christelijk";"42596";"0";"0";"5";"<5";"7";"7";"<5";"7";"8";"<5";"<5";"0"
"20221001";"20230501";"16WL";"00";"CBS 't Groeipunt";"7681ZN";"VROOMSHOOP";"1700";"Twenterand";"Overijssel";"Bo";"Protestants-Christelijk";"99594";"0";"0";"5";"<5";"<5";"<5";"<5";"0";"<5";"<5";"0";"0"
"20221001";"20230501";"16WN";"00";"OBS op 't Veld";"7826EP";"EMMEN";"114";"Emmen";"Drenthe";"Bo";"Openbaar";"42830";"0";"0";"<5";"0";"0";"0";"0";"0";"5";"0";"<5";"<5"
"20221001";"20230501";"16WQ";"00";"OBS Roombeek";"7523BJ";"ENSCHEDE";"153";"Enschede";"Overijssel";"Bo";"Openbaar";"41565";"0";"0";"0";"<5";"<5";"<5";"<5";"<5";"<5";"<5";"<5";"0"
"20221001";"20230501";"16WT";"00";"De Molenwiek Dalton";"2036GV";"HAARLEM";"392";"Haarlem";"Noord-Holland";"Bo";"Openbaar";"41853";"0";"0";"<5";"<5";"<5";"9";"17";"7";"14";"<5";"18";"0"
"20221001";"20230501";"16WT";"01";"De Molenwiek Montessori";"2036AK";"HAARLEM";"392";"Haarlem";"Noord-Holland";"Bo";"Openbaar";"41853";"0";"0";"<5";"<5";"<5";"<5";"<5";"<5";"0";"<5";"<5";"0"
"20221001";"20230501";"16WU";"00";"OBS De Kennemerpoort";"1814EC";"ALKMAAR";"361";"Alkmaar";"Noord-Holland";"Bo";"Openbaar";"42514";"0";"0";"0";"<5";"<5";"9";"9";"7";"9";"18";"13";"0"
"20221001";"20230501";"16WW";"00";"OBS KlimOp";"1689NW";"ZWAAG";"405";"Hoorn";"Noord-Holland";"Bo";"Openbaar";"41772";"0";"<5";"<5";"<5";"<5";"<5";"<5";"<5";"6";"0";"<5";"0"
"20221001";"20230501";"16WZ";"00";"Chr Basissch De Akker";"3081PE";"ROTTERDAM";"599";"Rotterdam";"Zuid-Holland";"Bo";"Protestants-Christelijk";"47595";"0";"<5";"<5";"<5";"<5";"10";"15";"7";"<5";"<5";"5";"0"
"20221001";"20230501";"16XC";"00";"RK Basissch Veronica";"2011CR";"HAARLEM";"392";"Haarlem";"Noord-Holland";"Bo";"Rooms-Katholiek";"85255";"0";"0";"0";"0";"0";"0";"<5";"<5";"7";"6";"6";"0"
"20221001";"20230501";"16XK";"00";"RK BS Baardwijk";"5142WX";"WAALWIJK";"867";"Waalwijk";"Noord-Brabant";"Bo";"Rooms-Katholiek";"71008";"0";"0";"7";"0";"<5";"<5";"5";"6";"<5";"<5";"<5";"0"
"20221001";"20230501";"16XM";"00";"Julianaschool";"3319TB";"DORDRECHT";"505";"Dordrecht";"Zuid-Holland";"Bo";"Protestants-Christelijk";"83864";"0";"0";"<5";"0";"<5";"0";"15";"<5";"6";"9";"8";"0"
"20221001";"20230501";"16XN";"00";"Prof Mr A Anema Basissch";"2543BL";"'S-GRAVENHAGE";"518";"'s-Gravenhage";"Zuid-Holland";"Bo";"Protestants-Christelijk";"70176";"0";"<5";"<5";"<5";"8";"9";"5";"6";"9";"<5";"<5";"0"
"20221001";"20230501";"16XP";"00";"Oranjeschool";"7681DN";"VROOMSHOOP";"1700";"Twenterand";"Overijssel";"Bo";"Protestants-Christelijk";"99594";"0";"<5";"<5";"<5";"0";"6";"0";"7";"<5";"10";"<5";"<5"
"20221001";"20230501";"16XQ";"00";"OBS De Hesselanden, De Brink";"7814VG";"EMMEN";"114";"Emmen";"Drenthe";"Bo";"Openbaar";"42830";"0";"<5";"5";"<5";"<5";"<5";"<5";"<5";"<5";"0";"<5";"17"
"20221001";"20230501";"16XS";"00";"De Tjalk";"8232LT";"LELYSTAD";"995";"Lelystad";"Flevoland";"Bo";"Openbaar";"42552";"0";"<5";"0";"6";"0";"6";"0";"12";"0";"9";"0";"0"
"20221001";"20230501";"16XT";"00";"OBS Glanerbrug-Noord";"7532XJ";"ENSCHEDE";"153";"Enschede";"Overijssel";"Bo";"Openbaar";"41565";"0";"0";"7";"<5";"0";"0";"0";"<5";"<5";"0";"<5";"0"
"20221001";"20230501";"16XY";"00";"Obs Nicolaas Beets";"1817HJ";"ALKMAAR";"361";"Alkmaar";"Noord-Holland";"Bo";"Openbaar";"42514";"0";"0";"<5";"5";"5";"7";"6";"6";"6";"8";"11";"0"
"20221001";"20230501";"16XY";"03";"Obs Nicolaas Beets";"1816JZ";"ALKMAAR";"361";"Alkmaar";"Noord-Holland";"Bo";"Openbaar";"42514";"0";"<5";"0";"0";"<5";"<5";"5";"<5";"<5";"<5";"<5";"0"
"20221001";"20230501";"16YA";"00";"Het Ooievaarsnest";"1689EB";"ZWAAG";"405";"Hoorn";"Noord-Holland";"Bo";"Openbaar";"41772";"0";"0";"<5";"<5";"7";"5";"16";"6";"8";"9";"12";"0"
"20221001";"20230501";"16YB";"00";"Chr Basissch De Sleutel";"3073HT";"ROTTERDAM";"599";"Rotterdam";"Zuid-Holland";"Bo";"Protestants-Christelijk";"47595";"0";"0";"<5";"<5";"<5";"0";"9";"<5";"0";"<5";"0";"<5"
"20221001";"20230501";"16YE";"00";"icbs. Wormer Wieken";"1531PS";"WORMER";"880";"Wormerland";"Noord-Holland";"Bo";"Samenwerking PC, RK";"41251";"0";"0";"<5";"0";"<5";"<5";"<5";"<5";"<5";"<5";"<5";"0"
"20221001";"20230501";"16YF";"00";"RK BS De Egelantier";"2191BP";"DE ZILK";"575";"Noordwijk";"Zuid-Holland";"Bo";"Rooms-Katholiek";"40967";"0";"0";"0";"0";"0";"0";"<5";"0";"<5";"<5";"<5";"0"
"20221001";"20230501";"16YG";"00";"Beatrixschool";"3319RN";"DORDRECHT";"505";"Dordrecht";"Zuid-Holland";"Bo";"Protestants-Christelijk";"83864";"0";"0";"<5";"0";"<5";"<5";"5";"<5";"7";"<5";"19";"0"
"20221001";"20230501";"16YK";"00";"OBS De Barg";"7812MD";"EMMEN";"114";"Emmen";"Drenthe";"Bo";"Openbaar";"42830";"0";"0";"<5";"0";"<5";"<5";"0";"<5";"0";"0";"0";"0"
