"PEILDATUM";"INSTELLINGSCODE";"VESTIGINGSCODE";"INSTELLINGSNAAM_VESTIGING";"POSTCODE_VESTIGING";"PLAATSNAAM";"GEMEENTENUMMER";"GEMEENTENAAM";"PROVINCIE";"SOORT_PO";"DENOMINATIE_VESTIGING";"BEVOEGD_GEZAG_NUMMER";"REKENEN_LAGER1F";"REKENEN_1F";"REKENEN_1S";"REKENEN_2F";"LV_LAGER1F";"LV_1F";"LV_2F";"TV_LAGER1F";"TV_1F";"TV_2F"
"20231001";"07KG";"00";"De Wegwijzer";"7468AD";"ENTER";"189";"Wierden";"Overijssel";"Bo";"Protestants-Christelijk";"92951";"<5";"13";"10";"0";"0";"<5";"20";"0";"11";"13"
"20231001";"07KH";"00";"De Nieuwe Wiel";"3411XB";"LOPIK";"331";"Lopik";"Utrecht";"Bo";"Protestants-Christelijk";"41286";"<5";"9";"10";"0";"<5";"<5";"18";"0";"<5";"17"
"20231001";"07KI";"00";"Basisschool Eben Haezer";"2975BK";"OTTOLAND";"1978";"Molenlanden";"Zuid-Holland";"Bo";"Protestants-Christelijk";"32631";"<5";"<5";"7";"0";"0";"<5";"11";"0";"6";"6"
"20231001";"07KJ";"00";"De Fontein";"2181TA";"HILLEGOM";"534";"Hillegom";"Zuid-Holland";"Bo";"Protestants-Christelijk";"40967";"<5";"13";"9";"0";"0";"7";"16";"<5";"13";"8"
"20231001";"07KK";"00";"Basisschool De Handpalm";"9965RA";"LEENS";"1966";"Het Hogeland";"Groningen";"Bo";"Gereformeerd vrijgemaakt";"42607";"0";"6";"<5";"0";"0";"<5";"7";"0";"<5";"<5"
"20231001";"07KL";"00";"Basissch md Bijbel Het Kompas";"3417EN";"MONTFOORT";"335";"Montfoort";"Utrecht";"Bo";"Reformatorisch";"32813";"<5";"5";"12";"0";"0";"5";"13";"<5";"5";"12"
"20231001";"07KN";"00";"Basissch Agatha Snellen";"3512XG";"UTRECHT";"344";"Utrecht";"Utrecht";"Bo";"Algemeen bijzonder";"33268";"<5";"5";"20";"0";"0";"<5";"24";"0";"<5";"23"
"20231001";"07KQ";"00";"ICB Wereldwijzer";"7422NR";"DEVENTER";"150";"Deventer";"Overijssel";"Bo";"Samenwerking PC, RK";"23128";"<5";"13";"6";"0";"0";"6";"16";"<5";"11";"10"
"20231001";"07KQ";"01";"ICB Wereldwijzer";"7435PJ";"OKKENBROEK";"150";"Deventer";"Overijssel";"Bo";"Samenwerking PC, RK";"23128";"0";"<5";"8";"0";"0";"<5";"8";"0";"<5";"8"
"20231001";"07KR";"00";"School Met De Bijbel";"6721NP";"BENNEKOM";"228";"Ede";"Gelderland";"Bo";"Protestants-Christelijk";"33645";"<5";"16";"19";"0";"0";"8";"29";"<5";"8";"28"
"20231001";"07KS";"00";"WG vd Hulstsch";"8162XC";"EPE";"232";"Epe";"Gelderland";"Bo";"Protestants-Christelijk";"41736";"<5";"7";"7";"0";"<5";"7";"7";"<5";"8";"5"
"20231001";"07KT";"00";"CNS Windesheim";"7693PR";"SIBCULO";"160";"Hardenberg";"Overijssel";"Bo";"Protestants-Christelijk";"33853";"<5";"<5";"9";"0";"0";"<5";"11";"<5";"<5";"10"
"20231001";"07KU";"00";"Casper Diemerschool";"7691AW";"BERGENTHEIM";"160";"Hardenberg";"Overijssel";"Bo";"Gereformeerd vrijgemaakt";"41624";"0";"5";"13";"0";"0";"<5";"14";"0";"<5";"16"
"20231001";"07KV";"00";"Calvijnschool";"6744WS";"EDERVEEN";"228";"Ede";"Gelderland";"Bo";"Reformatorisch";"34139";"<5";"19";"35";"0";"0";"14";"42";"<5";"24";"30"
"20231001";"07KX";"00";"Basisschool Pr Beatrix";"5571EJ";"BERGEIJK";"1724";"Bergeijk";"Noord-Brabant";"Bo";"Protestants-Christelijk";"31384";"<5";"10";"12";"0";"0";"8";"15";"<5";"10";"10"
"20231001";"07KY";"00";"Eben Haezerschool";"8075BN";"ELSPEET";"302";"Nunspeet";"Gelderland";"Bo";"Reformatorisch";"42827";"<5";"13";"13";"0";"0";"7";"21";"<5";"12";"14"
"20231001";"07KZ";"00";"De Ontdekking";"4126RT";"HEI- EN BOEICOP";"1961";"Vijfheerenlanden";"Utrecht";"Bo";"Protestants-Christelijk";"41439";"0";"<5";"5";"0";"0";"<5";"8";"0";"<5";"5"
"20231001";"07LA";"00";"Prins Johan Frisoschool";"2652ER";"BERKEL EN RODENRIJS";"1621";"Lansingerland";"Zuid-Holland";"Bo";"Protestants-Christelijk";"41487";"9";"20";"30";"0";"0";"13";"46";"<5";"20";"35"
"20231001";"07LB";"00";"Basisschool Roosjen";"7981AC";"DIEVER";"1701";"Westerveld";"Drenthe";"Bo";"Protestants-Christelijk";"41196";"<5";"<5";"<5";"0";"0";"<5";"<5";"0";"<5";"5"
"20231001";"07LC";"00";"De Bargeweide";"7211DC";"EEFDE";"262";"Lochem";"Gelderland";"Bo";"Protestants-Christelijk";"41011";"0";"16";"7";"0";"0";"<5";"20";"0";"11";"12"
"20231001";"07LD";"00";"Leeuwarder Schoolver";"8917EN";"LEEUWARDEN";"80";"Leeuwarden";"Friesland";"Bo";"Algemeen bijzonder";"35504";"<5";"11";"29";"0";"0";"<5";"37";"0";"14";"27"
"20231001";"07LF";"00";"Basisschool De Gearing";"9131LE";"IE";"1970";"Noardeast-Fryslân";"Friesland";"Bo";"Protestants-Christelijk";"40788";"0";"5";"6";"0";"0";"<5";"7";"0";"5";"6"
"20231001";"07LH";"00";"Basisschool De Farel";"2225HK";"KATWIJK ZH";"537";"Katwijk";"Zuid-Holland";"Bo";"Protestants-Christelijk";"40508";"<5";"15";"7";"0";"<5";"8";"15";"<5";"17";"6"
"20231001";"07LI";"00";"Basisschool St Jozef";"3645EX";"VINKEVEEN";"736";"De Ronde Venen";"Utrecht";"Bo";"Rooms-Katholiek";"41233";"<5";"18";"12";"0";"0";"7";"24";"0";"10";"21"
"20231001";"07LK";"00";"Geref Basissch Benjamin";"6446TM";"BRUNSSUM";"899";"Brunssum";"Limburg";"Bo";"Protestants-Christelijk";"36336";"<5";"9";"9";"0";"0";"8";"14";"<5";"11";"7"
"20231001";"07LM";"00";"Basisschool Comenius";"1782TC";"DEN HELDER";"400";"Den Helder";"Noord-Holland";"Bo";"Algemeen bijzonder";"36440";"0";"12";"15";"0";"0";"<5";"25";"0";"10";"17"
"20231001";"07LN";"00";"Basisschool Livingstone";"2803EL";"GOUDA";"513";"Gouda";"Zuid-Holland";"Bo";"Protestants-Christelijk";"36479";"<5";"17";"26";"0";"0";"<5";"41";"0";"10";"35"
"20231001";"07LO";"00";"De Rietlanden";"1156AP";"MARKEN";"852";"Waterland";"Noord-Holland";"Bo";"Protestants-Christelijk";"41012";"0";"<5";"<5";"0";"0";"0";"5";"0";"<5";"<5"
"20231001";"07LP";"00";"De Lichtlijn";"1784VJ";"DEN HELDER";"400";"Den Helder";"Noord-Holland";"Bo";"Gereformeerd vrijgemaakt";"41646";"0";"10";"<5";"0";"0";"<5";"9";"<5";"7";"5"
"20231001";"07LR";"00";"School Met De Bijbel";"3267AK";"GOUDSWAARD";"1963";"Hoeksche Waard";"Zuid-Holland";"Bo";"Reformatorisch";"30133";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"20231001";"07LS";"00";"Koningin Julianaschool";"4431DT";"'S-GRAVENPOLDER";"654";"Borsele";"Zeeland";"Bo";"Reformatorisch";"42724";"<5";"18";"22";"0";"0";"7";"35";"<5";"18";"23"
"20231001";"07LT";"00";"Chr Opleidingsschool";"2225SW";"KATWIJK ZH";"537";"Katwijk";"Zuid-Holland";"Bo";"Protestants-Christelijk";"40508";"<5";"36";"21";"0";"0";"16";"43";"<5";"28";"30"
"20231001";"07LV";"00";"IKC De Swirrel";"9055MV";"BRITSUM";"80";"Leeuwarden";"Friesland";"Bo";"Protestants-Christelijk";"42656";"<5";"5";"<5";"0";"0";"<5";"8";"0";"8";"<5"
"20231001";"07LW";"00";"Basisschool De Rank";"5702PM";"HELMOND";"794";"Helmond";"Noord-Brabant";"Bo";"Protestants-Christelijk";"37428";"7";"26";"15";"0";"0";"14";"34";"<5";"26";"20"
"20231001";"07LX";"00";"Timotheusschool";"8096BV";"OLDEBROEK";"269";"Oldebroek";"Gelderland";"Bo";"Protestants-Christelijk";"42759";"5";"16";"<5";"0";"<5";"9";"15";"<5";"13";"8"
"20231001";"07LY";"00";"KC Trampoline";"2261ZB";"LEIDSCHENDAM";"1916";"Leidschendam-Voorburg";"Zuid-Holland";"Bo";"Samenwerking PC, RK";"20281";"<5";"14";"9";"0";"0";"7";"19";"0";"14";"12"
"20231001";"07LZ";"00";"Basisschool De Hoeksteen";"2675XT";"HONSELERSDIJK";"1783";"Westland";"Zuid-Holland";"Bo";"Protestants-Christelijk";"41454";"<5";"14";"<5";"0";"<5";"7";"11";"0";"6";"13"
"20231001";"07MB";"00";"De Fontein";"3481VR";"HARMELEN";"632";"Woerden";"Utrecht";"Bo";"Protestants-Christelijk";"41286";"<5";"6";"17";"0";"0";"<5";"22";"0";"<5";"21"
"20231001";"07MC";"00";"CBS De Rank";"9591BJ";"ONSTWEDDE";"37";"Stadskanaal";"Groningen";"Bo";"Protestants-Christelijk";"41358";"<5";"20";"10";"0";"0";"11";"21";"0";"15";"17"
"20231001";"07MD";"00";"Heike";"5508PA";"VELDHOVEN";"861";"Veldhoven";"Noord-Brabant";"Bo";"Algemeen bijzonder";"77338";"0";"6";"<5";"0";"0";"<5";"7";"<5";"<5";"<5"
"20231001";"07ME";"00";"Chr BS Op Streek";"9172NJ";"FERWERT";"1970";"Noardeast-Fryslân";"Friesland";"Bo";"Protestants-Christelijk";"40789";"0";"5";"5";"0";"0";"<5";"8";"0";"<5";"6"
"20231001";"07MF";"00";"Sch md Bijbel De Zaaier";"6732BJ";"HARSKAMP";"228";"Ede";"Gelderland";"Bo";"Reformatorisch";"38650";"12";"10";"11";"0";"0";"13";"20";"11";"12";"10"
"20231001";"07MG";"00";"IKC Eben Haëzer";"9036ME";"MENAAM";"1949";"Waadhoeke";"Friesland";"Bo";"Protestants-Christelijk";"42656";"<5";"11";"11";"0";"0";"9";"14";"<5";"8";"14"
"20231001";"07MH";"00";"De Akker";"2287TK";"RIJSWIJK ZH";"603";"Rijswijk";"Zuid-Holland";"Bo";"Gereformeerd vrijgemaakt";"41646";"<5";"8";"6";"0";"0";"<5";"14";"0";"7";"10"
"20231001";"07MJ";"00";"De Morgenster";"4191DN";"GELDERMALSEN";"1960";"West Betuwe";"Gelderland";"Bo";"Protestants-Christelijk";"41424";"<5";"5";"11";"0";"0";"<5";"15";"0";"6";"11"
"20231001";"07MK";"00";"De Repelaer";"3312LN";"DORDRECHT";"505";"Dordrecht";"Zuid-Holland";"Bo";"Protestants-Christelijk";"30582";"<5";"10";"12";"0";"<5";"9";"15";"0";"13";"12"
"20231001";"07MN";"00";"Dalton bs. Jacobus";"5521VA";"EERSEL";"770";"Eersel";"Noord-Brabant";"Bo";"Rooms-Katholiek";"44201";"6";"16";"6";"0";"<5";"13";"13";"<5";"19";"7"
"20231001";"07MQ";"00";"Basisschool De Burcht";"2235BK";"VALKENBURG ZH";"537";"Katwijk";"Zuid-Holland";"Bo";"Protestants-Christelijk";"40301";"0";"12";"33";"0";"0";"8";"37";"0";"16";"29"
"20231001";"07MR";"00";"J W v d Doelschool";"4301XB";"ZIERIKZEE";"1676";"Schouwen-Duiveland";"Zeeland";"Bo";"Protestants-Christelijk";"41583";"<5";"7";"<5";"0";"0";"5";"6";"0";"5";"6"
"20231001";"07MV";"00";"RK BS De Lage Weijkens";"5175CP";"LOON OP ZAND";"809";"Loon op Zand";"Noord-Brabant";"Bo";"Rooms-Katholiek";"71008";"<5";"9";"18";"0";"0";"5";"24";"0";"9";"20"
"20231001";"07MX";"00";"RK BS Maria Regina";"4652GB";"STEENBERGEN NB";"851";"Steenbergen";"Noord-Brabant";"Bo";"Rooms-Katholiek";"40517";"<5";"15";"14";"0";"0";"7";"24";"0";"18";"13"
"20231001";"07MY";"00";"Joh Looijengaskoalle";"9283TJ";"SURHUIZUM";"59";"Achtkarspelen";"Friesland";"Bo";"Protestants-Christelijk";"42852";"0";"9";"<5";"0";"0";"5";"8";"<5";"5";"7"
"20231001";"07NA";"00";"KC Baeks Kompas";"6191LC";"BEEK LB";"888";"Beek";"Limburg";"Bo";"Rooms-Katholiek";"83280";"5";"41";"18";"0";"0";"15";"49";"<5";"42";"21"
"20231001";"07NB";"00";"St Bernardusschool";"2382EA";"ZOETERWOUDE";"638";"Zoeterwoude";"Zuid-Holland";"Bo";"Rooms-Katholiek";"57266";"<5";"15";"9";"0";"0";"6";"19";"<5";"11";"12"
"20231001";"07ND";"00";"Basissch Armhoefse Akker";"5018GH";"TILBURG";"855";"Tilburg";"Noord-Brabant";"Bo";"Rooms-Katholiek";"48101";"<5";"13";"15";"0";"0";"<5";"25";"0";"20";"9"
"20231001";"07NE";"00";"Ds. D. L. Aangeenbrugsch";"4536CA";"TERNEUZEN";"715";"Terneuzen";"Zeeland";"Bo";"Reformatorisch";"43005";"<5";"7";"13";"0";"0";"<5";"19";"<5";"7";"13"
"20231001";"07NF";"00";"Sport IKC Het Startblok";"6931CH";"WESTERVOORT";"293";"Westervoort";"Gelderland";"Bo";"Protestants-Christelijk";"42148";"<5";"16";"7";"0";"0";"5";"19";"0";"11";"13"
"20231001";"07NG";"00";"De Lichtstraal";"4361CP";"WESTKAPELLE";"717";"Veere";"Zeeland";"Bo";"Protestants-Christelijk";"40959";"<5";"7";"5";"0";"<5";"<5";"10";"<5";"5";"7"
"20231001";"07NH";"00";"Patiosch De Kleine Prins";"3731AL";"DE BILT";"310";"De Bilt";"Utrecht";"Bo";"Rooms-Katholiek";"41794";"<5";"13";"9";"0";"0";"<5";"21";"<5";"11";"11"
"20231001";"07NI";"00";"Basisschool De Weerklank";"3273AB";"WESTMAAS";"1963";"Hoeksche Waard";"Zuid-Holland";"Bo";"Protestants-Christelijk";"41127";"0";"8";"16";"0";"0";"<5";"20";"<5";"<5";"19"
"20231001";"07NJ";"00";"Kindcentrum de Vlinder";"1966VD";"HEEMSKERK";"396";"Heemskerk";"Noord-Holland";"Bo";"Rooms-Katholiek";"40712";"5";"12";"15";"0";"<5";"9";"22";"<5";"15";"14"
"20231001";"07NK";"00";"Basisschool Den Duin";"4921VC";"MADE";"1719";"Drimmelen";"Noord-Brabant";"Bo";"Rooms-Katholiek";"43967";"0";"15";"16";"0";"0";"11";"20";"0";"8";"23"
"20231001";"07NM";"00";"Albert Schweitzerschool";"3243BA";"STAD AAN 'T HARINGVLIET";"1924";"Goeree-Overflakkee";"Zuid-Holland";"Bo";"Protestants-Christelijk";"42632";"<5";"<5";"<5";"0";"0";"6";"<5";"<5";"5";"<5"
"20231001";"07NN";"00";"Kindcentrum De Holtenhoek";"9481CN";"VRIES";"1730";"Tynaarlo";"Drenthe";"Bo";"Protestants-Christelijk";"32073";"<5";"10";"12";"0";"0";"6";"17";"<5";"8";"13"
"20231001";"07NP";"00";"RK BS De Toermalijn";"5531SR";"BLADEL";"1728";"Bladel";"Noord-Brabant";"Bo";"Rooms-Katholiek";"44201";"<5";"11";"17";"0";"0";"5";"25";"<5";"7";"22"
"20231001";"07NQ";"00";"Ichthusschool";"8271EM";"IJSSELMUIDEN";"166";"Kampen";"Overijssel";"Bo";"Protestants-Christelijk";"44318";"<5";"17";"13";"0";"0";"6";"26";"0";"12";"20"
"20231001";"07NR";"00";"BS De Tovervogel";"5061LA";"OISTERWIJK";"824";"Oisterwijk";"Noord-Brabant";"Bo";"Rooms-Katholiek";"40947";"0";"16";"18";"0";"0";"9";"25";"<5";"20";"12"
"20231001";"07NS";"00";"St Bernardusschool";"7731EL";"OMMEN";"175";"Ommen";"Overijssel";"Bo";"Rooms-Katholiek";"40888";"<5";"12";"15";"0";"<5";"7";"21";"<5";"9";"19"
"20231001";"07NT";"00";"De Werf";"1544CA";"ZAANDIJK";"479";"Zaanstad";"Noord-Holland";"Bo";"Algemeen bijzonder";"45059";"<5";"9";"10";"0";"0";"<5";"17";"<5";"8";"11"
"20231001";"07NU";"00";"Kindcentrum Breinplein";"5735CG";"AARLE-RIXTEL";"1659";"Laarbeek";"Noord-Brabant";"Bo";"Rooms-Katholiek";"40557";"0";"16";"13";"0";"0";"11";"18";"<5";"12";"14"
"20231001";"07NW";"00";"Het Kompas";"8331EG";"STEENWIJK";"1708";"Steenwijkerland";"Overijssel";"Bo";"Protestants-Christelijk";"41270";"<5";"<5";"<5";"0";"0";"<5";"<5";"<5";"6";"<5"
"20231001";"07NY";"00";"Groen v Prinstererschool";"7815VH";"EMMEN";"114";"Emmen";"Drenthe";"Bo";"Protestants-Christelijk";"41551";"<5";"18";"<5";"0";"0";"11";"12";"<5";"19";"<5"
"20231001";"07NZ";"00";"CNS Basissch Zomerland";"3251XP";"STELLENDAM";"1924";"Goeree-Overflakkee";"Zuid-Holland";"Bo";"Algemeen bijzonder";"42632";"0";"<5";"5";"0";"0";"<5";"7";"0";"6";"<5"
"20231001";"07OA";"00";"pcbs De Singel";"4797BJ";"WILLEMSTAD";"1709";"Moerdijk";"Noord-Brabant";"Bo";"Protestants-Christelijk";"41782";"<5";"8";"6";"0";"0";"7";"10";"0";"11";"6"
"20231001";"07OB";"00";"Bs Anne De Vriesschool";"3363AH";"SLIEDRECHT";"610";"Sliedrecht";"Zuid-Holland";"Bo";"Protestants-Christelijk";"43928";"<5";"17";"21";"0";"0";"14";"27";"0";"14";"27"
"20231001";"07OC";"00";"De Wingerd";"7391KA";"TWELLO";"285";"Voorst";"Gelderland";"Bo";"Protestants-Christelijk";"45969";"<5";"11";"15";"0";"0";"11";"18";"<5";"12";"14"
"20231001";"07OD";"00";"Jenaplanschool met de Bijbel";"4693BG";"POORTVLIET";"716";"Tholen";"Zeeland";"Bo";"Protestants-Christelijk";"41583";"0";"5";"<5";"0";"0";"5";"<5";"0";"7";"<5"
"20231001";"07OE";"00";"Eben Haezerschool";"4181BC";"WAARDENBURG";"1960";"West Betuwe";"Gelderland";"Bo";"Reformatorisch";"46021";"<5";"9";"11";"0";"<5";"9";"13";"<5";"13";"7"
"20231001";"07OH";"00";"Prins Willem-Alexander";"3466LP";"WAARDER";"1901";"Bodegraven-Reeuwijk";"Zuid-Holland";"Bo";"Protestants-Christelijk";"41194";"<5";"8";"6";"0";"0";"6";"10";"0";"6";"10"
"20231001";"07OJ";"00";"Basisschool De Parel";"5258CJ";"BERLICUM";"845";"Sint-Michielsgestel";"Noord-Brabant";"Bo";"Rooms-Katholiek";"40848";"<5";"10";"5";"0";"<5";"7";"8";"<5";"7";"8"
"20231001";"07OK";"00";"Boazschool";"4365AC";"MELISKERKE";"717";"Veere";"Zeeland";"Bo";"Reformatorisch";"46697";"<5";"15";"6";"0";"0";"8";"14";"<5";"13";"7"
"20231001";"07OL";"00";"Rotterdamse Schoolver 11";"3076RK";"ROTTERDAM";"599";"Rotterdam";"Zuid-Holland";"Bo";"Algemeen bijzonder";"46723";"0";"<5";"17";"0";"0";"<5";"19";"0";"<5";"19"
"20231001";"07OM";"00";"CBS De Bataaf";"7101XB";"WINTERSWIJK";"294";"Winterswijk";"Gelderland";"Bo";"Protestants-Christelijk";"41787";"0";"9";"<5";"0";"0";"<5";"6";"<5";"7";"<5"
"20231001";"07OQ";"00";"IKC Kethel";"3121JM";"SCHIEDAM";"606";"Schiedam";"Zuid-Holland";"Bo";"Protestants-Christelijk";"41338";"<5";"20";"20";"0";"<5";"12";"30";"<5";"19";"23"
"20231001";"07OT";"00";"St Mattheus";"8501EC";"JOURE";"1940";"De Fryske Marren";"Friesland";"Bo";"Rooms-Katholiek";"41000";"<5";"22";"17";"0";"<5";"6";"35";"<5";"15";"26"
"20231001";"07OV";"00";"Basisschool Vest";"3311LG";"DORDRECHT";"505";"Dordrecht";"Zuid-Holland";"Bo";"Algemeen bijzonder";"41184";"<5";"28";"17";"0";"0";"15";"31";"<5";"26";"19"
"20231001";"07OW";"00";"Ds Johannes Bogermansch";"3312KM";"DORDRECHT";"505";"Dordrecht";"Zuid-Holland";"Bo";"Reformatorisch";"47867";"<5";"11";"15";"0";"0";"5";"25";"0";"12";"18"
"20231001";"07OX";"00";"Basisschool De Wegwijzer";"5317JT";"NEDERHEMERT";"297";"Zaltbommel";"Gelderland";"Bo";"Reformatorisch";"47932";"6";"21";"5";"0";"<5";"12";"19";"<5";"19";"10"
"20231001";"07OY";"00";"C.B. De Oliebron";"7761AC";"SCHOONEBEEK";"114";"Emmen";"Drenthe";"Bo";"Protestants-Christelijk";"41551";"0";"20";"5";"0";"0";"8";"17";"0";"18";"7"
"20231001";"07OZ";"00";"Dr Lammerts v Buerensch";"6671CK";"ZETTEN";"1734";"Overbetuwe";"Gelderland";"Bo";"Protestants-Christelijk";"41440";"<5";"6";"<5";"0";"0";"5";"7";"<5";"6";"5"
"20231001";"07PA";"00";"RK Basisschool Vredeveld";"9404KK";"ASSEN";"106";"Assen";"Drenthe";"Bo";"Rooms-Katholiek";"45000";"<5";"<5";"<5";"0";"0";"<5";"<5";"<5";"<5";"0"
"20231001";"07PD";"00";"CBS WonderWijs";"7261XW";"RUURLO";"1859";"Berkelland";"Gelderland";"Bo";"Protestants-Christelijk";"41011";"<5";"<5";"7";"0";"0";"<5";"7";"0";"<5";"9"
"20231001";"07PE";"00";"Johannes Calvijnschool";"3132JB";"VLAARDINGEN";"622";"Vlaardingen";"Zuid-Holland";"Bo";"Reformatorisch";"42570";"0";"<5";"8";"0";"0";"<5";"9";"0";"<5";"7"
"20231001";"07PF";"00";"pcbs De Regenboog";"4761ZX";"ZEVENBERGEN";"1709";"Moerdijk";"Noord-Brabant";"Bo";"Protestants-Christelijk";"41782";"0";"9";"11";"0";"0";"<5";"16";"0";"7";"13"
"20231001";"07PH";"00";"Utrechtse Schoolver";"3583BP";"UTRECHT";"344";"Utrecht";"Utrecht";"Bo";"Algemeen bijzonder";"49180";"0";"<5";"25";"0";"0";"0";"28";"0";"7";"21"
"20231001";"07PI";"00";"Basisschool De Hortus";"2771DG";"BOSKOOP";"484";"Alphen aan den Rijn";"Zuid-Holland";"Bo";"Rooms-Katholiek";"40765";"<5";"8";"27";"0";"0";"13";"24";"0";"17";"20"
"20231001";"07PJ";"00";"Kbs St Joseph";"4811CL";"BREDA";"758";"Breda";"Noord-Brabant";"Bo";"Rooms-Katholiek";"41407";"<5";"23";"21";"0";"0";"9";"39";"<5";"27";"20"
"20231001";"07PM";"00";"De Wijssel";"7081CD";"GENDRINGEN";"1509";"Oude IJsselstreek";"Gelderland";"Bo";"Rooms-Katholiek";"50129";"<5";"28";"12";"0";"0";"14";"28";"<5";"22";"19"
"20231001";"07PP";"00";"Koningin Julianaschool";"2935CB";"OUDERKERK AAN DEN IJSSEL";"1931";"Krimpenerwaard";"Zuid-Holland";"Bo";"Protestants-Christelijk";"41532";"0";"<5";"<5";"0";"0";"0";"5";"<5";"<5";"<5"
"20231001";"07PR";"00";"RK Basisschool St Jozef";"8442BC";"HEERENVEEN";"74";"Heerenveen";"Friesland";"Bo";"Rooms-Katholiek";"41000";"<5";"<5";"8";"0";"0";"<5";"11";"<5";"<5";"8"
"20231001";"07PV";"00";"St Bonifatiusschool";"9101WB";"DOKKUM";"1970";"Noardeast-Fryslân";"Friesland";"Bo";"Rooms-Katholiek";"41000";"<5";"12";"<5";"0";"0";"5";"13";"0";"12";"6"
"20231001";"07PW";"00";"BS t Klokhuis";"5664VE";"GELDROP";"1771";"Geldrop-Mierlo";"Noord-Brabant";"Bo";"Rooms-Katholiek";"40557";"<5";"11";"11";"0";"0";"7";"16";"<5";"9";"13"
"20231001";"07QB";"00";"De Expeditie";"6942RZ";"DIDAM";"1955";"Montferland";"Gelderland";"Bo";"Rooms-Katholiek";"77235";"<5";"17";"10";"0";"0";"6";"25";"0";"13";"18"
"20231001";"07QF";"00";"Basisschool Pancratius";"1601GL";"ENKHUIZEN";"388";"Enkhuizen";"Noord-Holland";"Bo";"Rooms-Katholiek";"75375";"<5";"14";"9";"0";"0";"5";"21";"<5";"16";"9"
"20231001";"07QK";"00";"RK BSO Mariaschool";"9761TM";"EELDE";"1730";"Tynaarlo";"Drenthe";"Bo";"Rooms-Katholiek";"45000";"<5";"11";"7";"0";"0";"5";"15";"0";"14";"6"
"20231001";"07QM";"00";"St Antoniusschool";"9603HL";"HOOGEZAND";"1952";"Midden-Groningen";"Groningen";"Bo";"Rooms-Katholiek";"45000";"0";"21";"23";"0";"0";"5";"39";"0";"22";"22"
"20231001";"07QO";"00";"Basisschool Panta Rhei";"7741XM";"COEVORDEN";"109";"Coevorden";"Drenthe";"Bo";"Rooms-Katholiek";"40888";"0";"6";"<5";"0";"<5";"<5";"<5";"0";"6";"<5"
"20231001";"07QP";"00";"Basissch Titus Brandsma";"6571BV";"BERG EN DAL";"1945";"Berg en Dal";"Gelderland";"Bo";"Rooms-Katholiek";"42486";"<5";"9";"<5";"0";"0";"<5";"14";"<5";"6";"8"
"20231001";"07QQ";"00";"Basissch De Windwijzer";"1782JD";"DEN HELDER";"400";"Den Helder";"Noord-Holland";"Bo";"Rooms-Katholiek";"55238";"<5";"13";"14";"0";"0";"10";"18";"<5";"10";"17"
"20231001";"07QS";"00";"Kindcentrum Paulusburcht";"1901TE";"CASTRICUM";"383";"Castricum";"Noord-Holland";"Bo";"Rooms-Katholiek";"40712";"<5";"23";"13";"0";"0";"13";"26";"6";"16";"17"
"20231001";"07QU";"00";"Mariaschool";"3755BE";"EEMNES";"317";"Eemnes";"Utrecht";"Bo";"Rooms-Katholiek";"40676";"<5";"11";"6";"0";"0";"7";"11";"<5";"10";"<5"
"20231001";"07QV";"00";"Basisschool De Toekomst";"8574TN";"BAKHUIZEN";"1940";"De Fryske Marren";"Friesland";"Bo";"Rooms-Katholiek";"41000";"<5";"9";"<5";"0";"0";"<5";"10";"0";"7";"7"
"20231001";"07QW";"00";"Triade";"1431WC";"AALSMEER";"358";"Aalsmeer";"Noord-Holland";"Bo";"Protestants-Christelijk";"40775";"6";"30";"15";"0";"0";"12";"39";"<5";"23";"27"
"20231001";"07QZ";"00";"Kindcentrum de Plataan";"5688DB";"OIRSCHOT";"823";"Oirschot";"Noord-Brabant";"Bo";"Rooms-Katholiek";"40982";"0";"10";"13";"0";"0";"6";"17";"<5";"13";"9"
"20231001";"07RC";"00";"Peetersschool";"1071SM";"AMSTERDAM";"363";"Amsterdam";"Noord-Holland";"Bo";"Rooms-Katholiek";"58826";"<5";"5";"20";"0";"0";"<5";"25";"0";"9";"17"
"20231001";"07RE";"00";"Basisschool St Dionysius";"6365CJ";"SCHINNEN";"1954";"Beekdaelen";"Limburg";"Bo";"Rooms-Katholiek";"41506";"0";"18";"<5";"0";"0";"<5";"18";"<5";"7";"12"
"20231001";"07RF";"00";"Franciscus H";"2065AL";"HAARLEMMERLIEDE";"394";"Haarlemmermeer";"Noord-Holland";"Bo";"Rooms-Katholiek";"40775";"<5";"9";"5";"0";"0";"8";"7";"<5";"9";"5"
"20231001";"07RG";"00";"Kameleon";"1161AP";"ZWANENBURG";"394";"Haarlemmermeer";"Noord-Holland";"Bo";"Rooms-Katholiek";"40775";"<5";"20";"9";"0";"0";"13";"17";"<5";"18";"11"
"20231001";"07RH";"00";"Reiger";"2165XP";"LISSERBROEK";"394";"Haarlemmermeer";"Noord-Holland";"Bo";"Rooms-Katholiek";"40775";"0";"15";"13";"0";"0";"<5";"24";"0";"11";"17"
"20231001";"07RI";"00";"Basisschool De Bongerd";"5443AA";"HAPS";"1982";"Land van Cuijk";"Noord-Brabant";"Bo";"Rooms-Katholiek";"48348";"0";"7";"11";"0";"0";"6";"12";"<5";"<5";"13"
