"PEILDATUM_LEERLINGEN";"PRIKDATUM_SCORES";"INSTELLINGSCODE";"VESTIGINGSCODE";"INSTELLINGSNAAM_VESTIGING";"POSTCODE_VESTIGING";"PLAATSNAAM";"GEMEENTENUMMER";"GEMEENTENAAM";"PROVINCIE";"SOORT_PO";"DENOMINATIE_VESTIGING";"BEVOEGD_GEZAG_NUMMER";"ONTHEFFING_REDEN_ND";"CET_AANTAL";"CET_GEM";"IEP_AANTAL";"IEP_GEM";"ROUTE8_AANTAL";"ROUTE8_GEM";"DIA_AANTAL";"DIA_GEM";"AMN_AANTAL";"AMN_GEM"
"20221001";"20230601";"10ZN";"00";"IKC Regenboog";"5348HL";"OSS";"828";"Oss";"Noord-Brabant";"Bo";"Rooms-Katholiek";"75388";"<5";"10";532,6;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"10ZO";"00";"De Vlieger";"5408XL";"VOLKEL";"1991";"Maashorst";"Noord-Brabant";"Bo";"Rooms-Katholiek";"32177";"0";"0";0;"26";74;"0";0;"0";0;"0";0
"20221001";"20230601";"10ZS";"00";"Cbs de Linge";"4421JS";"KAPELLE";"678";"Kapelle";"Zeeland";"Bo";"Protestants-Christelijk";"41582";"0";"0";0;"11";80,5454545454545;"0";0;"0";0;"0";0
"20221001";"20230601";"10ZT";"00";"Chr Bs de Paasberg";"6862CC";"OOSTERBEEK";"274";"Renkum";"Gelderland";"Bo";"Protestants-Christelijk";"40812";"0";"33";538,060606060606;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"10ZU";"00";"Chr Basissch Wakersduin";"2202SP";"NOORDWIJK ZH";"575";"Noordwijk";"Zuid-Holland";"Bo";"Protestants-Christelijk";"40967";"0";"48";533,458333333333;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"10ZW";"00";"Basisschool De Liaan";"5988CS";"HELDEN";"1894";"Peel en Maas";"Limburg";"Bo";"Rooms-Katholiek";"47959";"0";"0";0;"0";0;"31";199,354838709677;"0";0;"0";0
"20221001";"20230601";"10ZY";"00";"Basisschool de Molenwiek";"1611XE";"BOVENKARSPEL";"532";"Stede Broec";"Noord-Holland";"Bo";"Rooms-Katholiek";"28563";"0";"0";0;"0";0;"0";0;"37";358,324324324324;"0";0
"20221001";"20230601";"10ZZ";"00";"De Parel";"1273EG";"HUIZEN";"406";"Huizen";"Noord-Holland";"Bo";"Protestants-Christelijk";"41293";"0";"0";0;"0";0;"0";0;"0";0;"27";418,333333333333
"20221001";"20230601";"11AK";"00";"Basisschool Anloo";"9467PH";"ANLOO";"1680";"Aa en Hunze";"Drenthe";"Bo";"Openbaar";"41899";"0";"0";0;"5";80,8;"0";0;"0";0;"0";0
"20221001";"20230601";"11AL";"00";"Obs De Sleutel";"7433EL";"SCHALKHAAR";"150";"Deventer";"Overijssel";"Bo";"Openbaar";"41862";"<5";"0";0;"23";76,0434782608696;"0";0;"0";0;"0";0
"20221001";"20230601";"11AM";"00";"obs Het Palet Hattem";"8051XS";"HATTEM";"244";"Hattem";"Gelderland";"Bo";"Openbaar";"42623";"0";"47";537,957446808511;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"11AO";"00";"OBS De Springplank";"9628TK";"SIDDEBUREN";"1952";"Midden-Groningen";"Groningen";"Bo";"Openbaar";"41780";"0";"0";0;"0";0;"12";189,166666666667;"0";0;"0";0
"20221001";"20230601";"11AQ";"00";"Obs de Vos";"2251ZM";"VOORSCHOTEN";"626";"Voorschoten";"Zuid-Holland";"Bo";"Openbaar";"42542";"0";"47";538,829787234043;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"11AT";"00";"De Windroos";"3815GS";"AMERSFOORT";"307";"Amersfoort";"Utrecht";"Bo";"Protestants-Christelijk";"30010";"0";"28";533,321428571429;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"11AV";"00";"Basissch de Dorpsschool";"7437AE";"BATHMEN";"150";"Deventer";"Overijssel";"Bo";"Openbaar";"41862";"0";"0";0;"0";0;"40";199,575;"0";0;"0";0
"20221001";"20230601";"11AY";"00";"Godelindeschool";"1412HD";"NAARDEN";"1942";"Gooise Meren";"Noord-Holland";"Bo";"Openbaar";"41376";"0";"84";543,547619047619;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"11AZ";"00";"De Hobbit";"5247WH";"ROSMALEN";"796";"'s-Hertogenbosch";"Noord-Brabant";"Bo";"Openbaar";"41672";"0";"0";0;"45";81,2222222222222;"0";0;"0";0;"0";0
"20221001";"20230601";"11BF";"00";"Basisschool de Mienskip";"9285SZ";"BUITENPOST";"59";"Achtkarspelen";"Friesland";"Bo";"Openbaar";"41492";"<5";"28";528,642857142857;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"11BL";"00";"OBS De Dukdalf";"8253EA";"DRONTEN";"303";"Dronten";"Flevoland";"Bo";"Openbaar";"41813";"<5";"0";0;"33";83,0909090909091;"0";0;"0";0;"0";0
"20221001";"20230601";"11BO";"00";"R. de Jagerschool";"3445ER";"WOERDEN";"632";"Woerden";"Utrecht";"Bo";"Protestants-Christelijk";"41286";"0";"28";534,571428571429;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"11BQ";"00";"Sint Willibrordusschool";"3114LC";"SCHIEDAM";"606";"Schiedam";"Zuid-Holland";"Bo";"Rooms-Katholiek";"22725";"7";"0";0;"22";79,5909090909091;"0";0;"0";0;"0";0
"20221001";"20230601";"11BS";"00";"RK Basisschool Adwaita";"7412EV";"DEVENTER";"150";"Deventer";"Overijssel";"Bo";"Rooms-Katholiek";"23128";"0";"0";0;"63";79,3492063492064;"0";0;"0";0;"0";0
"20221001";"20230601";"11BT";"00";"Pr Maurits";"7544CW";"ENSCHEDE";"153";"Enschede";"Overijssel";"Bo";"Protestants-Christelijk";"24844";"0";"0";0;"0";0;"0";0;"11";354,727272727273;"0";0
"20221001";"20230601";"11BU";"00";"Basisschool Paus Joannes";"7481DL";"HAAKSBERGEN";"158";"Haaksbergen";"Overijssel";"Bo";"Rooms-Katholiek";"25351";"0";"29";530,862068965517;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"11BW";"00";"CBS Het Braambos";"2134XL";"HOOFDDORP";"394";"Haarlemmermeer";"Noord-Holland";"Bo";"Protestants-Christelijk";"42683";"0";"62";538,887096774194;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"11BY";"00";"Cornelis Haak School";"3067MZ";"ROTTERDAM";"599";"Rotterdam";"Zuid-Holland";"Bo";"Protestants-Christelijk";"74531";"0";"32";532,75;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"11CA";"00";"Willem Alexanderschool";"7951AL";"STAPHORST";"180";"Staphorst";"Overijssel";"Bo";"Reformatorisch";"29056";"<5";"32";539,625;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"11CB";"00";"Kristalla";"7823PS";"EMMEN";"114";"Emmen";"Drenthe";"Bo";"Rooms-Katholiek";"45000";"0";"0";0;"14";72,0714285714286;"0";0;"0";0;"0";0
"20221001";"20230601";"11CC";"00";"Basissch de Zonnewende";"6543RN";"NIJMEGEN";"268";"Nijmegen";"Gelderland";"Bo";"Rooms-Katholiek";"29810";"0";"0";0;"0";0;"17";175,352941176471;"0";0;"0";0
"20221001";"20230601";"11CD";"00";"Pr Willem Alexandersch";"2678TX";"DE LIER";"1783";"Westland";"Zuid-Holland";"Bo";"Protestants-Christelijk";"41454";"0";"24";531,208333333333;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"11CE";"00";"Chr Bs De Bron";"3281JH";"NUMANSDORP";"1963";"Hoeksche Waard";"Zuid-Holland";"Bo";"Protestants-Christelijk";"41127";"0";"0";0;"31";80,9032258064516;"0";0;"0";0;"0";0
"20221001";"20230601";"11CF";"00";"Pr Beatrixsch v Chr Bo";"2102XC";"HEEMSTEDE";"397";"Heemstede";"Noord-Holland";"Bo";"Protestants-Christelijk";"85255";"0";"0";0;"68";87,5294117647059;"0";0;"0";0;"0";0
"20221001";"20230601";"11CG";"00";"Oranje Nassau Basissch";"3861CW";"NIJKERK GLD";"267";"Nijkerk";"Gelderland";"Bo";"Protestants-Christelijk";"41337";"0";"0";0;"30";78,0333333333333;"0";0;"0";0;"0";0
"20221001";"20230601";"11CJ";"00";"Goede Herderschool";"3053CD";"ROTTERDAM";"599";"Rotterdam";"Zuid-Holland";"Bo";"Protestants-Christelijk";"40774";"0";"17";532,588235294118;"<5";NA;"0";0;"0";0;"0";0
"20221001";"20230601";"11CK";"00";"Wildemaetschool";"8081AN";"ELBURG";"230";"Elburg";"Gelderland";"Bo";"Protestants-Christelijk";"42596";"0";"0";0;"0";0;"0";0;"0";0;"16";415,9375
"20221001";"20230601";"11CM";"00";"PC Basisschool de Rank";"5501CN";"VELDHOVEN";"861";"Veldhoven";"Noord-Brabant";"Bo";"Protestants-Christelijk";"77338";"0";"13";539,769230769231;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"11CO";"00";"Basisschool de Holm";"3831MN";"LEUSDEN";"327";"Leusden";"Utrecht";"Bo";"Protestants-Christelijk";"41886";"<5";"0";0;"0";0;"18";204,444444444444;"0";0;"0";0
"20221001";"20230601";"11CP";"00";"Prins Bernhardschool";"3314WZ";"DORDRECHT";"505";"Dordrecht";"Zuid-Holland";"Bo";"Protestants-Christelijk";"30582";"0";"0";0;"0";0;"13";187,615384615385;"0";0;"0";0
"20221001";"20230601";"11CS";"00";"Odaschool";"5491GC";"SINT-OEDENRODE";"1948";"Meierijstad";"Noord-Brabant";"Bo";"Rooms-Katholiek";"73712";"0";"0";0;"0";0;"33";206,484848484848;"0";0;"0";0
"20221001";"20230601";"11CT";"00";"Basisschool De Caleidoscoop";"6715EA";"EDE GLD";"228";"Ede";"Gelderland";"Bo";"Protestants-Christelijk";"42587";"<5";"0";0;"10";77,8;"0";0;"0";0;"0";0
"20221001";"20230601";"11CU";"00";"Prins Constantijn";"3352AN";"PAPENDRECHT";"590";"Papendrecht";"Zuid-Holland";"Bo";"Protestants-Christelijk";"43928";"0";"0";0;"0";0;"25";208,68;"0";0;"0";0
"20221001";"20230601";"11CV";"00";"Mr. J.J.L. vd Brugghenschool";"2221EP";"KATWIJK ZH";"537";"Katwijk";"Zuid-Holland";"Bo";"Protestants-Christelijk";"40508";"<5";"63";532;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"11CY";"00";"Kindcentrum De Schaapskooi";"8091ER";"WEZEP";"269";"Oldebroek";"Gelderland";"Bo";"Protestants-Christelijk";"42759";"0";"36";534,777777777778;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"11CZ";"00";"Het Palet";"7812NX";"EMMEN";"114";"Emmen";"Drenthe";"Bo";"Protestants-Christelijk";"41551";"<5";"0";0;"0";0;"0";0;"26";359,730769230769;"0";0
"20221001";"20230601";"11DA";"00";"Vlinderakker";"5084HG";"BIEST-HOUTAKKER";"798";"Hilvarenbeek";"Noord-Brabant";"Bo";"Rooms-Katholiek";"40941";"0";"0";0;"15";82,2;"0";0;"0";0;"0";0
"20221001";"20230601";"11DE";"00";"Het Kompas";"1625HZ";"HOORN NH";"405";"Hoorn";"Noord-Holland";"Bo";"Protestants-Christelijk";"31657";"0";"0";0;"25";71,16;"0";0;"0";0;"0";0
"20221001";"20230601";"11DG";"00";"Jenaplanbasissch Jeanne d'Arc";"5042TG";"TILBURG";"855";"Tilburg";"Noord-Brabant";"Bo";"Rooms-Katholiek";"48101";"<5";"0";0;"12";72;"0";0;"0";0;"0";0
"20221001";"20230601";"11DH";"00";"De Bolster";"5836AH";"SAMBEEK";"1982";"Land van Cuijk";"Noord-Brabant";"Bo";"Rooms-Katholiek";"48348";"0";"0";0;"0";0;"15";217,866666666667;"0";0;"0";0
"20221001";"20230601";"11DN";"00";"Sint Jozef";"6941DM";"DIDAM";"1955";"Montferland";"Gelderland";"Bo";"Rooms-Katholiek";"77235";"0";"13";528,538461538462;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"11DO";"00";"Basisschool Wilhelmina";"8321JB";"URK";"184";"Urk";"Flevoland";"Bo";"Protestants-Christelijk";"53015";"0";"0";0;"27";78,8518518518518;"0";0;"0";0;"0";0
"20221001";"20230601";"11DS";"00";"KBS";"4872SB";"ETTEN-LEUR";"777";"Etten-Leur";"Noord-Brabant";"Bo";"Rooms-Katholiek";"55303";"0";"66";532,090909090909;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"11DV";"00";"Ruimte";"1433AN";"KUDELSTAART";"358";"Aalsmeer";"Noord-Holland";"Bo";"Protestants-Christelijk";"40775";"0";"0";0;"17";72,2352941176471;"0";0;"0";0;"0";0
"20221001";"20230601";"11DW";"00";"De Fonkeling";"5688KN";"OIRSCHOT";"823";"Oirschot";"Noord-Brabant";"Bo";"Rooms-Katholiek";"40982";"<5";"28";534,928571428571;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"11DX";"00";"RK Basissch De Paperclip";"1702GW";"HEERHUGOWAARD";"1980";"Dijk en Waard";"Noord-Holland";"Bo";"Rooms-Katholiek";"73919";"13";"0";0;"0";0;"0";0;"0";0;"28";421,821428571429
"20221001";"20230601";"11DZ";"00";"Basisschool Sint Jozef";"6006SW";"WEERT";"988";"Weert";"Limburg";"Bo";"Rooms-Katholiek";"42538";"0";"0";0;"14";80,0714285714286;"0";0;"0";0;"0";0
"20221001";"20230601";"11ED";"00";"Stefanusschool";"4003TL";"TIEL";"281";"Tiel";"Gelderland";"Bo";"Rooms-Katholiek";"41148";"0";"0";0;"0";0;"21";206,571428571429;"0";0;"0";0
"20221001";"20230601";"11EF";"00";"Basissch De Muldershof";"5741NA";"BEEK EN DONK";"1659";"Laarbeek";"Noord-Brabant";"Bo";"Rooms-Katholiek";"40557";"0";"0";0;"0";0;"31";208,548387096774;"0";0;"0";0
"20221001";"20230601";"11EI";"00";"Anne Frankschool";"1964BC";"HEEMSKERK";"396";"Heemskerk";"Noord-Holland";"Bo";"Rooms-Katholiek";"40712";"0";"0";0;"0";0;"0";0;"55";362,163636363636;"0";0
"20221001";"20230601";"11EL";"00";"Interconf Basisschool De Ceder";"1628ME";"HOORN NH";"405";"Hoorn";"Noord-Holland";"Bo";"Interconfessioneel";"31657";"0";"0";0;"23";76,2173913043478;"0";0;"0";0;"0";0
"20221001";"20230601";"11EM";"00";"De Dijck";"3142LC";"MAASSLUIS";"556";"Maassluis";"Zuid-Holland";"Bo";"Rooms-Katholiek";"22725";"<5";"0";0;"23";80;"0";0;"0";0;"0";0
"20221001";"20230601";"11EN";"00";"Drieeenheidsschool";"7573EP";"OLDENZAAL";"173";"Oldenzaal";"Overijssel";"Bo";"Rooms-Katholiek";"75219";"0";"48";536,791666666667;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"11EO";"00";"De Golfslag";"8255BS";"SWIFTERBANT";"303";"Dronten";"Flevoland";"Bo";"Rooms-Katholiek";"40950";"0";"0";0;"21";73,6666666666667;"0";0;"0";0;"0";0
"20221001";"20230601";"11ER";"00";"RK Bs de Springplank";"2172EA";"SASSENHEIM";"1525";"Teylingen";"Zuid-Holland";"Bo";"Rooms-Katholiek";"40967";"<5";"0";0;"40";83,7;"0";0;"0";0;"0";0
"20221001";"20230601";"11EU";"00";"Agnesschool";"3402MJ";"IJSSELSTEIN UT";"353";"IJsselstein";"Utrecht";"Bo";"Rooms-Katholiek";"77975";"0";"24";535,708333333333;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"11EW";"00";"KBs De Molenwiek";"3448CD";"WOERDEN";"632";"Woerden";"Utrecht";"Bo";"Rooms-Katholiek";"70002";"0";"19";541,526315789474;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"11EY";"00";"Oleanderhof";"4341LV";"ARNEMUIDEN";"687";"Middelburg";"Zeeland";"Bo";"Protestants-Christelijk";"42653";"0";"0";0;"28";90,0357142857143;"0";0;"0";0;"0";0
"20221001";"20230601";"11FA";"00";"Wilhelminaschool";"6721VD";"BENNEKOM";"228";"Ede";"Gelderland";"Bo";"Protestants-Christelijk";"42587";"<5";"28";537,25;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"11FB";"00";"Chr Bs de Grondtoon";"3752VG";"BUNSCHOTEN-SPAKENBURG";"313";"Bunschoten";"Utrecht";"Bo";"Protestants-Christelijk";"83149";"<5";"0";0;"26";78,9230769230769;"0";0;"0";0;"0";0
"20221001";"20230601";"11FC";"00";"PC Basissch de Boomgaard";"6951NS";"DIEREN";"275";"Rheden";"Gelderland";"Bo";"Protestants-Christelijk";"40843";"0";"30";533,233333333333;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"11FD";"00";"De Bron";"3776MK";"STROE";"203";"Barneveld";"Gelderland";"Bo";"Protestants-Christelijk";"84423";"0";"14";534,714285714286;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"11FE";"00";"Johannes Calvijnschool";"8281NA";"GENEMUIDEN";"1896";"Zwartewaterland";"Overijssel";"Bo";"Protestants-Christelijk";"84579";"0";"0";0;"21";77,2380952380952;"0";0;"0";0;"0";0
"20221001";"20230601";"11FG";"00";"CBS Wereldwijs";"8181VZ";"HEERDE";"246";"Heerde";"Gelderland";"Bo";"Protestants-Christelijk";"41473";"0";"0";0;"48";77,3958333333333;"0";0;"0";0;"0";0
"20221001";"20230601";"11FI";"00";"Schimmelp v d Oijeschool";"3871AD";"HOEVELAKEN";"267";"Nijkerk";"Gelderland";"Bo";"Protestants-Christelijk";"83579";"0";"24";533,875;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"11FK";"00";"De Stapsteen";"9351KN";"LEEK";"1969";"Westerkwartier";"Groningen";"Bo";"Protestants-Christelijk";"41571";"0";"0";0;"27";78,7037037037037;"0";0;"0";0;"0";0
"20221001";"20230601";"11FL";"00";"Chr Basisschool Klim Op";"4142VL";"LEERDAM";"1961";"Vijfheerenlanden";"Utrecht";"Bo";"Protestants-Christelijk";"41396";"0";"23";532,695652173913;"<5";NA;"0";0;"0";0;"0";0
"20221001";"20230601";"11FM";"00";"Elimschool";"2912VK";"NIEUWERKERK AD IJSSEL";"1892";"Zuidplas";"Zuid-Holland";"Bo";"Protestants-Christelijk";"41898";"<5";"0";0;"0";0;"23";208,695652173913;"0";0;"0";0
"20221001";"20230601";"11FO";"00";"De Meander";"7442BM";"NIJVERDAL";"163";"Hellendoorn";"Overijssel";"Bo";"Protestants-Christelijk";"85600";"0";"28";538,964285714286;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"11FQ";"00";"v.d Muelen Vastwykschool";"1381AT";"WEESP";"457";"Weesp";"Noord-Holland";"Bo";"Protestants-Christelijk";"41595";"0";"0";0;"0";0;"54";205,37037037037;"0";0;"0";0
"20221001";"20230601";"11FR";"00";"De Sjaloom";"7642XK";"WIERDEN";"189";"Wierden";"Overijssel";"Bo";"Protestants-Christelijk";"92951";"0";"0";0;"22";84,5909090909091;"0";0;"0";0;"0";0
"20221001";"20230601";"11FW";"00";"Bernhardschool";"8331ME";"STEENWIJK";"1708";"Steenwijkerland";"Overijssel";"Bo";"Protestants-Christelijk";"41270";"0";"0";0;"0";0;"16";164,125;"0";0;"0";0
"20221001";"20230601";"11FX";"00";"'t Prisma";"7007LA";"DOETINCHEM";"222";"Doetinchem";"Gelderland";"Bo";"Protestants-Christelijk";"41011";"0";"0";0;"43";80,3720930232558;"0";0;"0";0;"0";0
"20221001";"20230601";"11FY";"00";"Obs Samen Een";"1431BG";"AALSMEER";"358";"Aalsmeer";"Noord-Holland";"Bo";"Openbaar";"41544";"0";"0";0;"25";76,68;"0";0;"0";0;"0";0
"20221001";"20230601";"11FZ";"00";"Plantijn";"3772TD";"BARNEVELD";"203";"Barneveld";"Gelderland";"Bo";"Openbaar";"41481";"0";"0";0;"9";76,8888888888889;"0";0;"0";0;"0";0
"20221001";"20230601";"11GC";"00";"obs Villa 60";"7211BD";"EEFDE";"262";"Lochem";"Gelderland";"Bo";"Openbaar";"42561";"0";"20";534,45;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"11GF";"00";"Obs Hendrik Wester";"9665HS";"OUDE PEKELA";"765";"Pekela";"Groningen";"Bo";"Openbaar";"41613";"0";"13";531,076923076923;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"11GH";"00";"OBS De Meerwaarde";"3291GJ";"STRIJEN";"1963";"Hoeksche Waard";"Zuid-Holland";"Bo";"Openbaar";"41444";"0";"0";0;"39";80,4615384615385;"0";0;"0";0;"0";0
"20221001";"20230601";"11GK";"00";"OBS De Bosrand";"7926TC";"KERKENVELD";"1690";"De Wolden";"Drenthe";"Bo";"Openbaar";"41895";"0";"0";0;"0";0;"6";211;"0";0;"0";0
"20221001";"20230601";"11GM";"00";"De Snip";"1733AR";"NIEUWE NIEDORP";"1911";"Hollands Kroon";"Noord-Holland";"Bo";"Openbaar";"41438";"<5";"0";0;"16";79,625;"0";0;"0";0;"0";0
"20221001";"20230601";"11GR";"00";"Samenw School Oostermoer";"9511PM";"GIETERVEEN";"1680";"Aa en Hunze";"Drenthe";"Bo";"Openbaar";"41899";"0";"0";0;"13";82,8461538461538;"0";0;"0";0;"0";0
"20221001";"20230601";"11GS";"00";"de Ontdekking";"7772GW";"HARDENBERG";"160";"Hardenberg";"Overijssel";"Bo";"Openbaar";"41630";"0";"0";0;"0";0;"6";201,666666666667;"0";0;"0";0
"20221001";"20230601";"11GT";"00";"Opb Bs H M van Randwijk";"1452XH";"ILPENDAM";"852";"Waterland";"Noord-Holland";"Bo";"Openbaar";"41434";"0";"15";536,866666666667;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"11GX";"00";"Basisschool de Keg";"5801RK";"VENRAY";"984";"Venray";"Limburg";"Bo";"Openbaar";"44397";"0";"0";0;"29";77,551724137931;"0";0;"0";0;"0";0
"20221001";"20230601";"11HC";"00";"Voorweg Basisschool";"2103ST";"HEEMSTEDE";"397";"Heemstede";"Noord-Holland";"Bo";"Openbaar";"41500";"0";"0";0;"26";75,0769230769231;"0";0;"0";0;"0";0
"20221001";"20230601";"11HD";"00";"Basisschool de Bongerd";"3831JT";"LEUSDEN";"327";"Leusden";"Utrecht";"Bo";"Openbaar";"41886";"<5";"23";537,95652173913;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"11HD";"01";"Basissch het Startblok";"3791AC";"ACHTERVELD";"327";"Leusden";"Utrecht";"Bo";"Openbaar";"41886";"0";"14";538,928571428571;"<5";NA;"0";0;"0";0;"0";0
"20221001";"20230601";"11HH";"00";"De Duinstee";"9494RB";"YDE";"1730";"Tynaarlo";"Drenthe";"Bo";"Openbaar";"41851";"0";"8";523,375;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"11HJ";"00";"OBS De Pipegaal";"8711GC";"WORKUM";"1900";"SÂ·dwest-FryslÃn";"Friesland";"Bo";"Openbaar";"41856";"0";"0";0;"17";77,2352941176471;"0";0;"0";0;"0";0
"20221001";"20230601";"11HK";"00";"Basisschool de Zwaluw";"7475CC";"MARKELO";"1735";"Hof van Twente";"Overijssel";"Bo";"Openbaar";"41785";"0";"25";530,4;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"11HN";"00";"De Adelaar";"1718AN";"HOOGWOUD";"432";"Opmeer";"Noord-Holland";"Bo";"Openbaar";"41421";"0";"0";0;"16";80,75;"0";0;"0";0;"0";0
"20221001";"20230601";"11HR";"00";"Opb Bs 't Nokkenwiel";"2953BA";"ALBLASSERDAM";"482";"Alblasserdam";"Zuid-Holland";"Bo";"Openbaar";"42709";"0";"0";0;"33";76,9393939393939;"0";0;"0";0;"0";0
"20221001";"20230601";"11HS";"00";"Basisschool Pr Margriet";"7707BW";"BALKBRUG";"160";"Hardenberg";"Overijssel";"Bo";"Openbaar";"41630";"0";"0";0;"0";0;"8";212,375;"0";0;"0";0
"20221001";"20230601";"11HS";"01";"Basisschool Oud Avereest";"7707PN";"BALKBRUG";"160";"Hardenberg";"Overijssel";"Bo";"Openbaar";"41630";"0";"<5";NA;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"11HT";"00";"SSBO De Bouwsteen";"2903VA";"CAPELLE AAN DEN IJSSEL";"502";"Capelle aan den IJssel";"Zuid-Holland";"Sbo";"Openbaar";"41545";"14";"0";0;"0";0;"28";118,178571428571;"0";0;"0";0
"20221001";"20230601";"11HU";"00";"Obs De Tweemaster";"1601RH";"ENKHUIZEN";"388";"Enkhuizen";"Noord-Holland";"Bo";"Openbaar";"13662";"0";"0";0;"0";0;"18";188,722222222222;"0";0;"0";0
"20221001";"20230601";"11HV";"00";"Kon Julianaschool";"2351NN";"LEIDERDORP";"547";"Leiderdorp";"Zuid-Holland";"Bo";"Openbaar";"42504";"0";"24";541,916666666667;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"11HW";"00";"Obs Dijkzicht";"8196KW";"WELSUM";"1773";"Olst-Wijhe";"Overijssel";"Bo";"Openbaar";"41491";"0";"<5";NA;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"11HX";"00";"SSBO De Tender";"1742AB";"SCHAGEN";"441";"Schagen";"Noord-Holland";"Sbo";"Openbaar";"41438";"15";"0";0;"<5";NA;"0";0;"0";0;"0";0
"20221001";"20230601";"11IF";"00";"Basisschool de Rakt";"5709HD";"HELMOND";"794";"Helmond";"Noord-Brabant";"Bo";"Openbaar";"41349";"0";"23";529,04347826087;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"11IH";"00";"Basisschool de Meerpaal";"8531BW";"LEMMER";"1940";"De Fryske Marren";"Friesland";"Bo";"Openbaar";"41856";"0";"0";0;"19";81,0526315789474;"0";0;"0";0;"0";0
"20221001";"20230601";"11IJ";"00";"Obs De Zeemeeuw";"4511JB";"BRESKENS";"1714";"Sluis";"Zeeland";"Bo";"Openbaar";"41637";"0";"0";0;"29";83,551724137931;"0";0;"0";0;"0";0
"20221001";"20230601";"11IP";"00";"De Dukendonck";"6537PR";"NIJMEGEN";"268";"Nijmegen";"Gelderland";"Bo";"Openbaar";"29810";"0";"32";535,09375;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"11IQ";"00";"De Eskampen";"9321EL";"PEIZE";"1699";"Noordenveld";"Drenthe";"Bo";"Openbaar";"11711";"0";"0";0;"34";84,4705882352941;"0";0;"0";0;"0";0
"20221001";"20230601";"11IR";"00";"OBS De Zandloper";"7934PJ";"STUIFZAND";"118";"Hoogeveen";"Drenthe";"Bo";"Openbaar";"42557";"<5";"0";0;"0";0;"0";0;"0";0;"<5";NA
"20221001";"20230601";"11IS";"00";"Burgemeester v Royensch";"7848BB";"SCHOONOORD";"109";"Coevorden";"Drenthe";"Bo";"Openbaar";"41630";"0";"0";0;"0";0;"6";152,166666666667;"0";0;"0";0
"20221001";"20230601";"11IZ";"00";"KC De Vuursteen";"8351HR";"WAPSERVEEN";"1701";"Westerveld";"Drenthe";"Bo";"Openbaar";"41868";"0";"0";0;"0";0;"10";197,4;"0";0;"0";0
"20221001";"20230601";"11JA";"00";"Odbs de Holterenk";"7451AW";"HOLTEN";"1742";"Rijssen-Holten";"Overijssel";"Bo";"Openbaar";"23128";"0";"0";0;"19";76,8947368421053;"0";0;"0";0;"0";0
"20221001";"20230601";"11JD";"00";"MMiXX";"2266EE";"LEIDSCHENDAM";"1916";"Leidschendam-Voorburg";"Zuid-Holland";"Bo";"Openbaar";"41447";"0";"0";0;"28";76,6785714285714;"0";0;"0";0;"0";0
"20221001";"20230601";"11JJ";"00";"De Vlonder";"9698AW";"WEDDE";"1950";"Westerwolde";"Groningen";"Bo";"Openbaar";"41613";"0";"7";535,142857142857;"0";0;"0";0;"0";0;"0";0
