"PEILDATUM";"INSTELLINGSCODE";"VESTIGINGSCODE";"INSTELLINGSNAAM_VESTIGING";"POSTCODE_VESTIGING";"PLAATSNAAM";"GEMEENTENUMMER";"GEMEENTENAAM";"PROVINCIE";"SOORT_PO";"DENOMINATIE_VESTIGING";"BEVOEGD_GEZAG_NUMMER";"REKENEN_LAGER1F";"REKENEN_1F";"REKENEN_1S";"REKENEN_2F";"LV_LAGER1F";"LV_1F";"LV_2F";"TV_LAGER1F";"TV_1F";"TV_2F"
"20241001";"18ES";"00";"KC Sittard Openbaar";"6137AM";"SITTARD";"1883";"Sittard-Geleen";"Limburg";"Bo";"Openbaar";"83280";"7";"31";"16";"0";"<5";"21";"32";"<5";"30";"20"
"20241001";"18ET";"00";"De Pijlstaart";"3645GR";"VINKEVEEN";"0736";"De Ronde Venen";"Utrecht";"Bo";"Openbaar";"41544";"0";"21";"29";"0";"0";"9";"41";"0";"24";"26"
"20241001";"18FA";"00";"Basisschool De Schatkist";"6021LW";"BUDEL";"1706";"Cranendonck";"Noord-Brabant";"Bo";"Rooms-Katholiek";"31384";"<5";"12";"6";"0";"0";"5";"15";"0";"10";"10"
"20241001";"18FC";"00";"Openbare Daltonbs De Klimop";"5854ES";"BERGEN LB";"0893";"Bergen (L.)";"Limburg";"Bo";"Openbaar";"41443";"<5";"15";"8";"0";"0";"9";"17";"0";"13";"13"
"20241001";"18FD";"00";"OBS De Meerpaal";"4311AK";"BRUINISSE";"1676";"Schouwen-Duiveland";"Zeeland";"Bo";"Openbaar";"41557";"0";"9";"8";"0";"0";"8";"9";"0";"7";"10"
"20241001";"18FE";"00";"De Tovercirkel";"6581HN";"MALDEN";"0252";"Heumen";"Gelderland";"Bo";"Openbaar";"29810";"<5";"13";"6";"0";"0";"<5";"20";"0";"10";"12"
"20241001";"18FF";"00";"Piet de Springer";"3947PG";"LANGBROEK";"0352";"Wijk bij Duurstede";"Utrecht";"Bo";"Openbaar";"42567";"0";"<5";"6";"0";"0";"<5";"8";"0";"<5";"6"
"20241001";"18FG";"00";"De Regenboog";"2211JN";"NOORDWIJKERHOUT";"0575";"Noordwijk";"Zuid-Holland";"Bo";"Openbaar";"41362";"<5";"22";"17";"0";"0";"8";"33";"0";"18";"23"
"20241001";"18FH";"00";"Basisschool De Statie";"4551AL";"SAS VAN GENT";"0715";"Terneuzen";"Zeeland";"Bo";"Openbaar";"40803";"<5";"6";"8";"0";"0";"<5";"12";"0";"7";"8"
"20241001";"18FI";"00";"Basissch Torenven";"1749AM";"WARMENHUIZEN";"0441";"Schagen";"Noord-Holland";"Bo";"Openbaar";"41438";"<5";"14";"8";"0";"0";"6";"17";"<5";"17";"5"
"20241001";"18FJ";"00";"Tweestromen BS";"6624AN";"HEEREWAARDEN";"0263";"Maasdriel";"Gelderland";"Bo";"Openbaar";"41633";"<5";"6";"8";"0";"0";"<5";"13";"<5";"5";"10"
"20241001";"18FK";"00";"Obs 't Montferland";"7041DH";"'S-HEERENBERG";"1955";"Montferland";"Gelderland";"Bo";"Openbaar";"42828";"<5";"14";"12";"0";"<5";"15";"14";"<5";"13";"15"
"20241001";"18FM";"00";"OBS De Woelwaters";"7071WT";"ULFT";"1509";"Oude IJsselstreek";"Gelderland";"Bo";"Openbaar";"42828";"<5";"14";"7";"0";"0";"9";"14";"0";"19";"<5"
"20241001";"18FN";"00";"De Meerkoet";"1746AP";"DIRKSHORN";"0441";"Schagen";"Noord-Holland";"Bo";"Openbaar";"41438";"0";"<5";"<5";"0";"0";"<5";"<5";"0";"<5";"<5"
"20241001";"18FU";"00";"Dr H Bavinckschool";"3752DA";"BUNSCHOTEN-SPAKENBURG";"0313";"Bunschoten";"Utrecht";"Bo";"Gereformeerd vrijgemaakt";"42858";"<5";"13";"6";"0";"0";"8";"12";"<5";"13";"6"
"20241001";"18FV";"00";"Basissch St Michael";"9712EW";"GRONINGEN";"0014";"Groningen";"Groningen";"Bo";"Rooms-Katholiek";"53860";"0";"10";"17";"0";"0";"<5";"25";"0";"10";"17"
"20241001";"18FY";"00";"OBS De Opstap";"9822AZ";"NIEKERK WESTERKWARTIER";"1969";"Westerkwartier";"Groningen";"Bo";"Openbaar";"41571";"<5";"6";"<5";"0";"<5";"7";"<5";"<5";"6";"<5"
"20241001";"18GA";"00";"obs Jansenius De Vries";"9989DC";"WARFFUM";"1966";"Het Hogeland";"Groningen";"Bo";"Openbaar";"41261";"<5";"5";"<5";"0";"0";"<5";"6";"0";"6";"<5"
"20241001";"18GB";"00";"BS De Lichtboei";"4361BT";"WESTKAPELLE";"0717";"Veere";"Zeeland";"Bo";"Openbaar";"42610";"0";"5";"0";"0";"0";"<5";"<5";"0";"<5";"<5"
"20241001";"18GD";"00";"Kon Juliana-School";"2995VN";"HEERJANSDAM";"0642";"Zwijndrecht";"Zuid-Holland";"Bo";"Openbaar";"42709";"0";"7";"11";"0";"0";"<5";"14";"<5";"9";"8"
"20241001";"18GH";"00";"BS De Springplank";"5491JL";"SINT-OEDENRODE";"1948";"Meierijstad";"Noord-Brabant";"Bo";"Openbaar";"75388";"<5";"<5";"8";"0";"<5";"<5";"9";"0";"<5";"10"
"20241001";"18GP";"00";"OBS De Springplank";"4847AE";"TETERINGEN";"0758";"Breda";"Noord-Brabant";"Bo";"Openbaar";"41869";"<5";"9";"16";"0";"<5";"6";"20";"0";"12";"15"
"20241001";"18GQ";"00";"OBS De Wilgen";"5252AW";"VLIJMEN";"0797";"Heusden";"Noord-Brabant";"Bo";"Openbaar";"78222";"6";"22";"14";"0";"<5";"9";"31";"<5";"19";"21"
"20241001";"18GS";"00";"'t Getij";"4587EP";"KLOOSTERZANDE";"0677";"Hulst";"Zeeland";"Bo";"Openbaar";"40803";"0";"10";"9";"0";"0";"<5";"15";"<5";"11";"7"
"20241001";"18GT";"00";"BS de Nieuwe van Dale";"4524BL";"SLUIS";"1714";"Sluis";"Zeeland";"Bo";"Openbaar";"41637";"<5";"8";"6";"0";"<5";"<5";"11";"<5";"6";"9"
"20241001";"18GU";"00";"Bs Burg Sigmond";"4251BZ";"WERKENDAM";"1959";"Altena";"Noord-Brabant";"Bo";"Openbaar";"41878";"0";"<5";"9";"0";"0";"<5";"10";"0";"<5";"9"
"20241001";"18GW";"00";"Scola Elburg";"8081VZ";"ELBURG";"0230";"Elburg";"Gelderland";"Bo";"Openbaar";"41345";"<5";"10";"<5";"0";"0";"<5";"8";"<5";"7";"<5"
"20241001";"18GW";"01";"OBS De Blerck";"8084EJ";"'T HARDE";"0230";"Elburg";"Gelderland";"Bo";"Openbaar";"41345";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"20241001";"18GY";"00";"De Kameleon";"3083ZG";"ROTTERDAM";"0599";"Rotterdam";"Zuid-Holland";"Bo";"Openbaar";"41775";"5";"22";"15";"0";"<5";"19";"19";"<5";"26";"14"
"20241001";"18GZ";"00";"BS De Toverlaars";"4871ND";"ETTEN-LEUR";"0777";"Etten-Leur";"Noord-Brabant";"Bo";"Openbaar";"41869";"<5";"11";"6";"0";"0";"5";"14";"0";"6";"13"
"20241001";"18HB";"00";"OBs De Iemenhof";"7761BR";"SCHOONEBEEK";"0114";"Emmen";"Drenthe";"Bo";"Openbaar";"42830";"0";"14";"6";"0";"0";"<5";"18";"0";"5";"15"
"20241001";"18HD";"00";"OBS De Sleutelaar";"5531TW";"BLADEL";"1728";"Bladel";"Noord-Brabant";"Bo";"Openbaar";"41662";"0";"<5";"7";"0";"0";"<5";"7";"0";"<5";"7"
"20241001";"18HF";"00";"Mandegoud";"9977SE";"KLOOSTERBUREN";"1966";"Het Hogeland";"Groningen";"Bo";"Openbaar";"41261";"0";"10";"6";"0";"0";"<5";"14";"0";"9";"7"
"20241001";"18HG";"00";"De Olijfboom";"2903ER";"CAPELLE AAN DEN IJSSEL";"0502";"Capelle aan den IJssel";"Zuid-Holland";"Bo";"Reformatorisch";"21478";"<5";"17";"28";"0";"0";"6";"40";"<5";"13";"32"
"20241001";"18HI";"00";"Basisschool ""Kla4""";"3831JT";"LEUSDEN";"0327";"Leusden";"Utrecht";"Bo";"Rooms-Katholiek";"41886";"<5";"16";"18";"0";"0";"<5";"35";"0";"9";"28"
"20241001";"18HK";"00";"Basisschool De Boogurt";"6021BP";"BUDEL";"1706";"Cranendonck";"Noord-Brabant";"Bo";"Rooms-Katholiek";"31384";"<5";"17";"17";"0";"0";"<5";"32";"0";"10";"25"
"20241001";"18HL";"00";"De Hoeksteen";"9743EZ";"GRONINGEN";"0014";"Groningen";"Groningen";"Bo";"Protestants-Christelijk";"69669";"<5";"10";"7";"0";"0";"5";"14";"0";"11";"8"
"20241001";"18HN";"00";"De Vuurvogel";"6581BG";"MALDEN";"0252";"Heumen";"Gelderland";"Bo";"Openbaar";"29810";"<5";"20";"19";"0";"0";"6";"34";"0";"20";"20"
"20241001";"18HO";"00";"Opb Basissch Het Palet";"4043MR";"OPHEUSDEN";"1740";"Neder-Betuwe";"Gelderland";"Bo";"Openbaar";"41561";"<5";"5";"<5";"0";"0";"<5";"7";"<5";"5";"<5"
"20241001";"18HO";"01";"Opb Basissch Het Palet";"4041XV";"KESTEREN";"1740";"Neder-Betuwe";"Gelderland";"Bo";"Openbaar";"41561";"0";"<5";"<5";"0";"0";"<5";"<5";"0";"5";"0"
"20241001";"18HP";"00";"Basisschool Laureyn";"4553CH";"PHILIPPINE";"0715";"Terneuzen";"Zeeland";"Bo";"Openbaar";"40803";"<5";"7";"<5";"0";"0";"<5";"6";"0";"8";"<5"
"20241001";"18HQ";"00";"Obs de Bouwsteen";"9684AM";"FINSTERWOLDE";"1895";"Oldambt";"Groningen";"Bo";"Openbaar";"41613";"0";"6";"9";"0";"0";"6";"9";"<5";"9";"5"
"20241001";"18HR";"00";"Daltonschool Hillegom";"2181CZ";"HILLEGOM";"0534";"Hillegom";"Zuid-Holland";"Bo";"Openbaar";"41362";"<5";"9";"7";"0";"0";"<5";"14";"0";"10";"7"
"20241001";"18HS";"00";"BS 't Ravelijn";"4285EE";"WOUDRICHEM";"1959";"Altena";"Noord-Brabant";"Bo";"Openbaar";"41878";"<5";"14";"7";"0";"0";"8";"15";"<5";"<5";"18"
"20241001";"18HS";"01";"Basissch De Almgaard";"4286DE";"ALMKERK";"1959";"Altena";"Noord-Brabant";"Bo";"Openbaar";"41878";"<5";"12";"13";"0";"0";"8";"18";"<5";"8";"17"
"20241001";"18HT";"00";"Kon Beatrix Basisschool";"4116GE";"BUREN GLD";"0214";"Buren";"Gelderland";"Bo";"Openbaar";"41538";"0";"7";"14";"0";"0";"<5";"19";"0";"6";"15"
"20241001";"18HX";"00";"Calvijnschool";"3751CP";"BUNSCHOTEN-SPAKENBURG";"0313";"Bunschoten";"Utrecht";"Bo";"Gereformeerd vrijgemaakt";"42858";"<5";"14";"11";"0";"0";"6";"21";"<5";"13";"13"
"20241001";"18IC";"00";"BS Bijvanck";"1261MX";"BLARICUM";"0376";"Blaricum";"Noord-Holland";"Bo";"Openbaar";"41376";"<5";"11";"7";"0";"0";"7";"14";"<5";"13";"7"
"20241001";"18ID";"00";"Basissch Buten De Poorte";"3252AH";"GOEDEREEDE";"1924";"Goeree-Overflakkee";"Zuid-Holland";"Bo";"Openbaar";"41502";"<5";"<5";"12";"0";"0";"<5";"15";"0";"5";"12"
"20241001";"18IE";"00";"BS De Zilveren Maan";"2421NK";"NIEUWKOOP";"0569";"Nieuwkoop";"Zuid-Holland";"Bo";"Openbaar";"28601";"<5";"16";"23";"0";"0";"13";"29";"<5";"19";"22"
"20241001";"18IJ";"00";"OBS de Wezeboom";"7961NJ";"RUINERWOLD";"1690";"De Wolden";"Drenthe";"Bo";"Openbaar";"41895";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"20241001";"18IP";"00";"Verschoorschool";"4254AV";"SLEEUWIJK";"1959";"Altena";"Noord-Brabant";"Bo";"Openbaar";"41878";"0";"<5";"<5";"0";"0";"<5";"<5";"0";"<5";"<5"
"20241001";"18IQ";"00";"Piet Mondriaan";"1391XL";"ABCOUDE";"0736";"De Ronde Venen";"Utrecht";"Bo";"Openbaar";"41843";"0";"18";"38";"0";"0";"<5";"53";"0";"18";"38"
"20241001";"18IU";"00";"'t Hunnighouwersgat";"8891GH";"MIDSLAND";"0093";"Terschelling";"Friesland";"Bo";"Openbaar";"10867";"<5";"6";"<5";"0";"0";"<5";"9";"<5";"5";"6"
"20241001";"18IX";"00";"Bs De Horizon";"3481VR";"HARMELEN";"0632";"Woerden";"Utrecht";"Bo";"Openbaar";"41527";"0";"8";"6";"0";"0";"5";"9";"<5";"7";"6"
"20241001";"18IY";"00";"OBS Prof Casimir";"9291AX";"KOLLUM";"1970";"Noardeast-Fryslân";"Friesland";"Bo";"Openbaar";"41492";"0";"12";"6";"0";"<5";"6";"11";"0";"9";"9"
"20241001";"18IZ";"00";"BS Abt Emo";"9922PM";"WESTEREMDEN";"1979";"Eemsdelta";"Groningen";"Bo";"Openbaar";"41574";"<5";"5";"<5";"0";"0";"0";"7";"0";"<5";"<5"
"20241001";"18JB";"00";"De Linde";"7576VR";"OLDENZAAL";"0173";"Oldenzaal";"Overijssel";"Bo";"Openbaar";"41565";"<5";"23";"28";"0";"<5";"12";"39";"0";"18";"34"
"20241001";"18JD";"00";"BS De Fuut";"1141JL";"MONNICKENDAM";"0852";"Waterland";"Noord-Holland";"Bo";"Openbaar";"41434";"0";"5";"<5";"0";"0";"<5";"7";"0";"<5";"7"
"20241001";"18JE";"00";"BS De Havenrakkers";"1151BA";"BROEK IN WATERLAND";"0852";"Waterland";"Noord-Holland";"Bo";"Openbaar";"41434";"<5";"14";"20";"0";"0";"5";"31";"<5";"14";"21"
"20241001";"18JF";"00";"De Venen";"2811JE";"REEUWIJK";"1901";"Bodegraven-Reeuwijk";"Zuid-Holland";"Bo";"Openbaar";"41527";"<5";"25";"42";"0";"<5";"17";"52";"<5";"16";"52"
"20241001";"18JL";"00";"Het Avontuur";"7721BW";"DALFSEN";"0148";"Dalfsen";"Overijssel";"Bo";"Openbaar";"42623";"<5";"5";"<5";"0";"0";"<5";"6";"0";"7";"<5"
"20241001";"18JO";"00";"Dn Bogerd";"4191DN";"GELDERMALSEN";"1960";"West Betuwe";"Gelderland";"Bo";"Openbaar";"41561";"<5";"7";"<5";"0";"0";"6";"6";"0";"9";"<5"
"20241001";"18JU";"00";"De Blinker Basisschool";"4012BL";"KERK-AVEZAATH";"0214";"Buren";"Gelderland";"Bo";"Openbaar";"41538";"<5";"10";"21";"0";"0";"8";"25";"<5";"16";"16"
"20241001";"18JW";"00";"WereldKidz Meent";"3951CR";"MAARN";"1581";"Utrechtse Heuvelrug";"Utrecht";"Bo";"Openbaar";"41496";"0";"14";"11";"0";"0";"<5";"23";"0";"10";"15"
"20241001";"18JX";"00";"Bs De Talisman";"5644PK";"EINDHOVEN";"0772";"Eindhoven";"Noord-Brabant";"Bo";"Algemeen bijzonder";"40378";"<5";"41";"32";"0";"0";"13";"62";"0";"25";"50"
"20241001";"18JY";"00";"Mr Gr V Prinstererschool";"3752VG";"BUNSCHOTEN-SPAKENBURG";"0313";"Bunschoten";"Utrecht";"Bo";"Gereformeerd vrijgemaakt";"42858";"5";"16";"6";"0";"<5";"7";"19";"<5";"15";"11"
"20241001";"18KB";"00";"Basisschool Dorp";"1261HG";"BLARICUM";"0376";"Blaricum";"Noord-Holland";"Bo";"Openbaar";"41376";"0";"21";"31";"0";"0";"<5";"49";"0";"12";"40"
"20241001";"18KD";"00";"OBS De Westhoek";"3253AS";"OUDDORP";"1924";"Goeree-Overflakkee";"Zuid-Holland";"Bo";"Openbaar";"41502";"<5";"13";"11";"0";"0";"5";"20";"0";"7";"18"
"20241001";"18KF";"00";"OBS de Dissel-Daltonsch";"7961AM";"RUINERWOLD";"1690";"De Wolden";"Drenthe";"Bo";"Openbaar";"41895";"<5";"13";"6";"0";"0";"6";"14";"<5";"<5";"15"
"20241001";"18KG";"00";"IKC De Kroon";"1761VM";"ANNA PAULOWNA";"1911";"Hollands Kroon";"Noord-Holland";"Bo";"Openbaar";"41438";"<5";"18";"7";"0";"0";"14";"15";"<5";"17";"11"
"20241001";"18KI";"00";"De Catamaran";"1231PR";"LOOSDRECHT";"1696";"Wijdemeren";"Noord-Holland";"Bo";"Samenwerking Opb., PC";"41376";"0";"<5";"<5";"0";"0";"0";"8";"0";"<5";"7"
"20241001";"18KJ";"00";"OBS De Kweekvijver";"1511LK";"OOSTZAAN";"0431";"Oostzaan";"Noord-Holland";"Bo";"Openbaar";"41434";"<5";"17";"12";"0";"0";"9";"23";"<5";"20";"8"
"20241001";"18KK";"00";"Bornwaterschool";"2061EM";"BLOEMENDAAL";"0377";"Bloemendaal";"Noord-Holland";"Bo";"Openbaar";"40775";"0";"8";"17";"0";"0";"<5";"24";"0";"<5";"21"
"20241001";"18KO";"00";"Pr Margriet-School";"8881CJ";"WEST-TERSCHELLING";"0093";"Terschelling";"Friesland";"Bo";"Openbaar";"10867";"<5";"6";"0";"0";"0";"<5";"<5";"0";"6";"<5"
"20241001";"18KP";"00";"KC Werelds";"4133EA";"VIANEN UT";"1961";"Vijfheerenlanden";"Utrecht";"Bo";"Openbaar";"41638";"<5";"13";"11";"0";"0";"7";"18";"<5";"16";"8"
"20241001";"18KU";"00";"De Rozebottel";"7958SM";"KOEKANGE";"1690";"De Wolden";"Drenthe";"Bo";"Openbaar";"41895";"<5";"12";"<5";"0";"0";"9";"8";"0";"10";"7"
"20241001";"18KV";"00";"OBS de Touwladder";"5171WS";"KAATSHEUVEL";"0809";"Loon op Zand";"Noord-Brabant";"Bo";"Openbaar";"41435";"<5";"13";"9";"0";"<5";"7";"16";"0";"12";"12"
"20241001";"18KV";"01";"OBS de Start";"5176NJ";"DE MOER";"0809";"Loon op Zand";"Noord-Brabant";"Bo";"Openbaar";"41435";"<5";"<5";"<5";"0";"0";"<5";"7";"0";"5";"<5"
"20241001";"18KX";"00";"Basissch De Overhaal";"1153PD";"ZUIDERWOUDE";"0852";"Waterland";"Noord-Holland";"Bo";"Openbaar";"41434";"<5";"<5";"7";"0";"0";"<5";"10";"0";"<5";"8"
"20241001";"18LB";"00";"Het Kompas";"9732EJ";"GRONINGEN";"0014";"Groningen";"Groningen";"Bo";"Protestants-Christelijk";"69669";"<5";"11";"11";"0";"0";"11";"15";"<5";"15";"10"
"20241001";"18LE";"00";"OBS Jan Harmenshof";"4191EE";"GELDERMALSEN";"1960";"West Betuwe";"Gelderland";"Bo";"Openbaar";"41561";"0";"17";"20";"0";"0";"<5";"33";"0";"10";"27"
"20241001";"18LF";"00";"Reggewijs";"7442ZC";"NIJVERDAL";"0163";"Hellendoorn";"Overijssel";"Bo";"Openbaar";"23128";"5";"8";"<5";"0";"<5";"8";"6";"5";"6";"<5"
"20241001";"18LI";"00";"Den Aldenhaag Basissch";"4011GM";"ZOELEN";"0214";"Buren";"Gelderland";"Bo";"Openbaar";"41538";"0";"8";"<5";"0";"0";"<5";"8";"0";"7";"5"
"20241001";"18LJ";"00";"Basisschool De Horizon";"6981DD";"DOESBURG";"0221";"Doesburg";"Gelderland";"Bo";"Openbaar";"41371";"<5";"13";"<5";"0";"<5";"7";"12";"<5";"12";"6"
"20241001";"18LK";"00";"WereldKidz Merseberch";"3953BR";"MAARSBERGEN";"1581";"Utrechtse Heuvelrug";"Utrecht";"Bo";"Openbaar";"41496";"0";"5";"8";"0";"0";"<5";"12";"0";"<5";"9"
"20241001";"18LM";"00";"KBS Bisschop Bekkers";"9742KT";"GRONINGEN";"0014";"Groningen";"Groningen";"Bo";"Rooms-Katholiek";"53860";"<5";"15";"5";"0";"0";"9";"12";"<5";"10";"10"
"20241001";"18LN";"00";"De Toermalijn";"8061ZC";"HASSELT";"1896";"Zwartewaterland";"Overijssel";"Bo";"Openbaar";"41816";"0";"8";"5";"0";"0";"<5";"9";"<5";"6";"6"
"20241001";"18LP";"00";"BS Stellegors";"3251AZ";"STELLENDAM";"1924";"Goeree-Overflakkee";"Zuid-Holland";"Bo";"Openbaar";"41502";"0";"9";"0";"0";"0";"<5";"7";"0";"6";"<5"
"20241001";"18LQ";"00";"Obs De Tweemaster";"2991JN";"BARENDRECHT";"0489";"Barendrecht";"Zuid-Holland";"Bo";"Openbaar";"42709";"<5";"14";"5";"0";"<5";"8";"12";"0";"11";"10"
"20241001";"18LR";"00";"OBS De Zandhorst";"1761VM";"ANNA PAULOWNA";"1911";"Hollands Kroon";"Noord-Holland";"Bo";"Openbaar";"41438";"0";"9";"<5";"0";"0";"<5";"8";"0";"6";"<5"
"20241001";"18LS";"00";"OBS De Driekleur";"2691XD";"'S-GRAVENZANDE";"1783";"Westland";"Zuid-Holland";"Bo";"Openbaar";"41455";"<5";"42";"19";"0";"0";"21";"44";"<5";"31";"32"
"20241001";"18LT";"00";"Kindcentrum De Haven";"1231CM";"LOOSDRECHT";"1696";"Wijdemeren";"Noord-Holland";"Bo";"Openbaar";"41376";"<5";"15";"10";"0";"<5";"5";"23";"<5";"11";"17"
"20241001";"18LU";"00";"Basisschool De Rietkraag";"1511WV";"OOSTZAAN";"0431";"Oostzaan";"Noord-Holland";"Bo";"Openbaar";"41434";"<5";"11";"14";"0";"0";"<5";"24";"0";"9";"18"
"20241001";"18LX";"00";"De Toermalijn";"3085PA";"ROTTERDAM";"0599";"Rotterdam";"Zuid-Holland";"Bo";"Openbaar";"41775";"6";"16";"<5";"0";"0";"12";"14";"0";"17";"9"
"20241001";"18LY";"00";"'t Jok";"8896KK";"HOORN FR";"0093";"Terschelling";"Friesland";"Bo";"Openbaar";"10867";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"20241001";"18LZ";"00";"Tijl Uilenspiegel";"4131GZ";"VIANEN UT";"1961";"Vijfheerenlanden";"Utrecht";"Bo";"Openbaar";"41638";"0";"6";"<5";"0";"0";"<5";"<5";"0";"5";"<5"
"20241001";"18LZ";"01";"Meester Vos";"4124AK";"HAGESTEIN";"1961";"Vijfheerenlanden";"Utrecht";"Bo";"Openbaar";"41638";"<5";"15";"17";"0";"0";"9";"27";"0";"8";"28"
"20241001";"18MA";"00";"Basissch Koningin Emma";"1405BT";"BUSSUM";"1942";"Gooise Meren";"Noord-Holland";"Bo";"Openbaar";"41376";"0";"18";"38";"0";"0";"<5";"55";"0";"6";"50"
"20241001";"18MC";"00";"obs IXIEJE";"2841LN";"MOORDRECHT";"1892";"Zuidplas";"Zuid-Holland";"Bo";"Openbaar";"41488";"<5";"15";"6";"0";"0";"10";"15";"<5";"13";"11"
"20241001";"18MF";"00";"BS De Vlinderboom";"5175TE";"LOON OP ZAND";"0809";"Loon op Zand";"Noord-Brabant";"Bo";"Openbaar";"41435";"<5";"<5";"<5";"0";"0";"<5";"6";"0";"7";"0"
"20241001";"18MG";"00";"OBS De Dorpsakker";"1566XD";"ASSENDELFT";"0479";"Zaanstad";"Noord-Holland";"Bo";"Openbaar";"41852";"0";"5";"18";"0";"0";"<5";"19";"0";"<5";"20"
"20241001";"18MH";"00";"De Gouwzee";"1141CW";"MONNICKENDAM";"0852";"Waterland";"Noord-Holland";"Bo";"Openbaar";"41434";"0";"23";"7";"0";"0";"12";"18";"<5";"20";"7"
"20241001";"18MJ";"00";"OBS de Wije";"8131WE";"WIJHE";"1773";"Olst-Wijhe";"Overijssel";"Bo";"Openbaar";"41491";"<5";"14";"<5";"0";"0";"11";"8";"<5";"10";"8"
"20241001";"18MK";"00";"In het hart van het hout";"5706AX";"HELMOND";"0794";"Helmond";"Noord-Brabant";"Bo";"Rooms-Katholiek";"30240";"7";"20";"16";"0";"<5";"12";"28";"6";"23";"14"
"20241001";"18MM";"00";"OBS De Hoekstee";"8381BL";"VLEDDER";"1701";"Westerveld";"Drenthe";"Bo";"Openbaar";"41868";"<5";"10";"<5";"0";"<5";"<5";"10";"<5";"13";"<5"
"20241001";"18MN";"00";"OBS De Eendragt";"1531AJ";"WORMER";"0880";"Wormerland";"Noord-Holland";"Bo";"Openbaar";"41434";"7";"27";"9";"0";"<5";"14";"28";"<5";"19";"21"
"20241001";"18MO";"00";"Wantijschool";"3313GL";"DORDRECHT";"0505";"Dordrecht";"Zuid-Holland";"Bo";"Openbaar";"41518";"<5";"9";"<5";"0";"<5";"<5";"10";"<5";"5";"9"
"20241001";"18MQ";"00";"OBS Meester Aafjes";"4194RR";"METEREN";"1960";"West Betuwe";"Gelderland";"Bo";"Openbaar";"41561";"<5";"19";"14";"0";"0";"7";"28";"<5";"17";"17"
"20241001";"18MR";"00";"OBS de Tovercirkel";"6418HV";"HEERLEN";"0917";"Heerlen";"Limburg";"Bo";"Openbaar";"41516";"<5";"30";"15";"0";"0";"12";"36";"<5";"21";"26"
"20241001";"18MT";"00";"Obs De Vogelaar";"8103EA";"RAALTE";"0177";"Raalte";"Overijssel";"Bo";"Openbaar";"41491";"0";"20";"24";"0";"0";"13";"31";"0";"8";"36"
"20241001";"18MW";"00";"OBS Hiliglo";"9905RD";"HOLWIERDE";"1979";"Eemsdelta";"Groningen";"Bo";"Openbaar";"41574";"<5";"<5";"0";"0";"0";"<5";"<5";"<5";"<5";"<5"
"20241001";"18MX";"00";"De Klepper";"4111LD";"ZOELMOND";"0214";"Buren";"Gelderland";"Bo";"Openbaar";"41538";"0";"6";"5";"0";"0";"<5";"7";"0";"<5";"8"
"20241001";"18MY";"00";"OBS De Wetelaar";"6983CG";"DOESBURG";"0221";"Doesburg";"Gelderland";"Bo";"Openbaar";"41371";"0";"13";"10";"0";"0";"<5";"20";"0";"9";"14"
"20241001";"18MZ";"00";"De Ontdekking";"5223JR";"'S-HERTOGENBOSCH";"0796";"'s-Hertogenbosch";"Noord-Brabant";"Bo";"Openbaar";"41672";"<5";"17";"10";"0";"0";"7";"23";"<5";"17";"11"
"20241001";"18NA";"00";"OBS De Driesprong";"7918AX";"NIEUWLANDE";"0118";"Hoogeveen";"Drenthe";"Bo";"Openbaar";"42557";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"20241001";"18NC";"00";"Burg Wessels Boerschool";"7751CG";"DALEN";"0109";"Coevorden";"Drenthe";"Bo";"Openbaar";"41630";"0";"16";"13";"0";"<5";"5";"23";"<5";"10";"18"
"20241001";"18NF";"00";"De Frije Fûgel";"9045PZ";"BITGUMMOLE";"1949";"Waadhoeke";"Friesland";"Bo";"Openbaar";"41693";"<5";"12";"9";"0";"0";"<5";"18";"<5";"8";"13"
"20241001";"18NH";"00";"OBS Noorderschool";"1511AS";"OOSTZAAN";"0431";"Oostzaan";"Noord-Holland";"Bo";"Openbaar";"41434";"<5";"10";"6";"0";"<5";"5";"13";"<5";"<5";"13"
"20241001";"18NI";"00";"OBS Julianaschool";"2051KK";"OVERVEEN";"0377";"Bloemendaal";"Noord-Holland";"Bo";"Openbaar";"40775";"<5";"19";"36";"0";"0";"<5";"55";"0";"7";"49"
"20241001";"18NM";"00";"obs De Veenvlinder";"9761TM";"EELDE";"1730";"Tynaarlo";"Drenthe";"Bo";"Openbaar";"41851";"<5";"15";"14";"0";"<5";"5";"27";"<5";"12";"20"
"20241001";"18NN";"00";"IKC De Horst";"7957BV";"DE WIJK";"1690";"De Wolden";"Drenthe";"Bo";"Openbaar";"41895";"<5";"16";"15";"0";"0";"8";"25";"<5";"13";"18"
"20241001";"18NS";"00";"De Tamarisk";"9721SW";"GRONINGEN";"0014";"Groningen";"Groningen";"Bo";"Protestants-Christelijk";"69669";"0";"9";"<5";"0";"<5";"<5";"6";"0";"7";"<5"
"20241001";"18NU";"00";"OBS Weremere";"1531EK";"WORMER";"0880";"Wormerland";"Noord-Holland";"Bo";"Openbaar";"41434";"<5";"15";"15";"0";"0";"7";"24";"0";"12";"19"
